Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ARACHES-LA-FRASSE,-1.9,2.9,-5.2,2009-02-01,Hiver,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,1.3,6.1,-2.1,2009-03-01,Printemps,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,4.3,12.9,2.2,2009-04-01,Printemps,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,13.9,19.0,8.6,2009-06-01,Été,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,16.0,21.8,11.4,2009-07-01,Été,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,17.1,23.4,12.5,2009-08-01,Été,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,12.3,17.4,8.8,2009-09-01,Automne,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,7.5,13.3,3.9,2009-10-01,Automne,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,5.1,8.9,2.5,2009-11-01,Automne,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,-1.3,1.9,-3.9,2009-12-01,Hiver,2009,7.43,2.05,6.3,13.5
ARACHES-LA-FRASSE,0.2,0.2,-6.5,2010-01-01,Hiver,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,0.9,6.0,-2.3,2010-03-01,Printemps,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,6.8,12.5,2.8,2010-04-01,Printemps,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,8.2,12.3,5.2,2010-05-01,Printemps,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,13.5,18.3,9.6,2010-06-01,Été,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,17.6,23.4,13.2,2010-07-01,Été,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,14.3,19.0,10.9,2010-08-01,Été,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,10.7,15.8,7.2,2010-09-01,Automne,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,6.9,11.3,4.1,2010-10-01,Automne,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,2.0,5.7,-0.4,2010-11-01,Automne,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,-2.4,1.4,-5.1,2010-12-01,Hiver,2010,7.154545454545455,1.4500000000000002,6.9,12.1
ARACHES-LA-FRASSE,-1.2,3.0,-3.7,2011-01-01,Hiver,2011,8.108333333333333,3.025,8.75,13.325000000000001
ARACHES-LA-FRASSE,1.3,6.4,-1.4,2011-02-01,Hiver,2011,8.108333333333333,3.025,8.75,13.325000000000001
ARACHES-LA-FRASSE,3.6,8.8,0.4,2011-03-01,Printemps,2011,8.108333333333333,3.025,8.75,13.325000000000001
ARACHES-LA-FRASSE,9.4,15.5,5.0,2011-04-01,Printemps,2011,8.108333333333333,3.025,8.75,13.325000000000001
