Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
AIGUES-MORTES,5.9,9.8,2.8,2003-01-01,Hiver,2003,5.9,5.9,5.9,5.9
AIGUES-MORTES,17.8,21.4,14.8,2004-10-01,Automne,2004,11.866666666666667,8.9,10.1,13.95
AIGUES-MORTES,10.1,14.8,6.6,2004-11-01,Automne,2004,11.866666666666667,8.9,10.1,13.95
AIGUES-MORTES,7.7,12.0,4.4,2004-12-01,Hiver,2004,11.866666666666667,8.9,10.1,13.95
AIGUES-MORTES,6.8,11.8,3.0,2005-01-01,Hiver,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,5.9,10.9,1.9,2005-02-01,Hiver,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,9.9,15.0,5.5,2005-03-01,Printemps,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,13.9,18.5,9.9,2005-04-01,Printemps,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,18.7,23.8,14.0,2005-05-01,Printemps,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,23.9,28.8,19.3,2005-06-01,Été,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,24.7,29.8,20.4,2005-07-01,Été,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,23.6,28.9,18.9,2005-08-01,Été,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,20.5,25.1,16.6,2005-09-01,Automne,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,10.2,14.5,7.1,2005-11-01,Automne,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,4.9,9.3,1.5,2005-12-01,Hiver,2005,14.818181818181818,8.35,13.9,22.05
AIGUES-MORTES,6.1,10.4,2.9,2006-01-01,Hiver,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,6.7,11.8,2.7,2006-02-01,Hiver,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,10.7,15.1,7.3,2006-03-01,Printemps,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,15.5,20.6,10.8,2006-04-01,Printemps,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,18.8,23.8,14.1,2006-05-01,Printemps,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,22.7,27.9,17.5,2006-06-01,Été,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,27.6,32.8,22.8,2006-07-01,Été,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,23.3,28.6,18.9,2006-08-01,Été,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,21.2,25.6,17.6,2006-09-01,Automne,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,18.6,22.8,15.2,2006-10-01,Automne,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,13.6,17.7,10.6,2006-11-01,Automne,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,8.0,12.7,4.6,2006-12-01,Hiver,2006,16.066666666666666,10.024999999999999,17.05,21.575
AIGUES-MORTES,9.2,14.3,5.6,2007-01-01,Hiver,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,10.2,15.2,6.2,2007-02-01,Hiver,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,12.0,16.8,7.8,2007-03-01,Printemps,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,16.6,21.2,12.2,2007-04-01,Printemps,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,18.9,23.6,14.9,2007-05-01,Printemps,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,22.1,26.6,18.1,2007-06-01,Été,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,23.5,28.7,19.2,2007-07-01,Été,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,23.1,28.5,18.7,2007-08-01,Été,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,20.1,25.8,15.6,2007-09-01,Automne,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,15.7,20.9,11.7,2007-10-01,Automne,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,10.2,15.2,6.4,2007-11-01,Automne,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,7.3,12.1,4.0,2007-12-01,Hiver,2007,15.741666666666667,10.2,16.15,20.6
AIGUES-MORTES,9.3,13.7,5.7,2008-01-01,Hiver,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,9.7,14.7,5.6,2008-02-01,Hiver,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,11.2,16.0,7.2,2008-03-01,Printemps,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,14.2,18.9,10.2,2008-04-01,Printemps,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,18.4,22.6,14.5,2008-05-01,Printemps,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,22.4,27.7,17.7,2008-06-01,Été,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,24.2,29.5,19.7,2008-07-01,Été,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,24.1,29.5,19.6,2008-08-01,Été,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,19.6,24.9,15.1,2008-09-01,Automne,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,15.7,20.0,12.1,2008-10-01,Automne,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,10.6,14.5,7.7,2008-11-01,Automne,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,6.9,10.8,3.9,2008-12-01,Hiver,2008,15.525,10.375,14.95,20.3
AIGUES-MORTES,5.1,9.8,2.0,2009-01-01,Hiver,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,8.0,12.6,4.4,2009-02-01,Hiver,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,12.0,17.4,7.5,2009-03-01,Printemps,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,14.7,19.2,11.0,2009-04-01,Printemps,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,19.8,24.8,15.3,2009-05-01,Printemps,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,23.2,28.8,18.2,2009-06-01,Été,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,24.8,29.8,20.5,2009-07-01,Été,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,25.8,31.8,20.7,2009-08-01,Été,2009,16.058333333333334,11.0,15.7,22.0
AIGUES-MORTES,21.6,27.6,16.7,2009-09-01,Automne,2009,16.058333333333334,11.0,15.7,22.0
