Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
LES AIX-D'ANGILLON,4.5,6.7,3.0,2020-12-01,Hiver,2020,4.5,4.5,4.5,4.5
LES AIX-D'ANGILLON,3.5,6.3,1.2,2021-01-01,Hiver,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,6.6,10.7,3.5,2021-02-01,Hiver,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,7.7,13.3,2.6,2021-03-01,Printemps,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,9.9,15.8,3.9,2021-04-01,Printemps,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,12.1,17.4,7.4,2021-05-01,Printemps,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,19.4,25.3,14.0,2021-06-01,Été,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,18.9,24.1,13.9,2021-07-01,Été,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,18.4,24.1,13.5,2021-08-01,Été,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,18.2,24.8,13.3,2021-09-01,Automne,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,11.9,17.9,7.1,2021-10-01,Automne,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,5.7,8.9,2.7,2021-11-01,Automne,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,5.1,8.2,2.8,2021-12-01,Hiver,2021,11.450000000000001,6.375,10.9,18.25
LES AIX-D'ANGILLON,3.1,6.0,0.9,2022-01-01,Hiver,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,6.4,10.8,2.5,2022-02-01,Hiver,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,9.3,14.9,4.2,2022-03-01,Printemps,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,11.0,16.5,5.7,2022-04-01,Printemps,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,17.1,23.4,10.6,2022-05-01,Printemps,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,20.2,26.8,14.1,2022-06-01,Été,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,22.3,28.9,15.2,2022-07-01,Été,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,23.2,29.9,16.6,2022-08-01,Été,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,16.3,22.3,11.3,2022-09-01,Automne,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,15.7,20.6,11.8,2022-10-01,Automne,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,8.8,12.7,5.9,2022-11-01,Automne,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,4.9,7.6,2.6,2022-12-01,Hiver,2022,13.191666666666668,8.200000000000001,13.35,17.875
LES AIX-D'ANGILLON,5.0,7.3,2.8,2023-01-01,Hiver,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,5.5,10.4,2.0,2023-02-01,Hiver,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,8.3,13.1,4.2,2023-03-01,Printemps,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,10.0,15.2,5.6,2023-04-01,Printemps,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,15.5,21.2,10.4,2023-05-01,Printemps,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,21.4,28.1,14.6,2023-06-01,Été,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,20.3,26.7,14.3,2023-07-01,Été,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,20.7,26.7,15.7,2023-08-01,Été,2023,13.083333333333334,7.8500000000000005,12.35,20.4
LES AIX-D'ANGILLON,20.7,27.7,14.7,2023-09-01,Automne,2023,13.083333333333334,7.8500000000000005,12.35,20.4
