Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
CAPPELLE-EN-PEVELE,15.2,20.3,10.5,1995-06-01,Été,1995,11.1,9.05,11.1,13.149999999999999
CAPPELLE-EN-PEVELE,7.0,10.8,4.0,1995-11-01,Automne,1995,11.1,9.05,11.1,13.149999999999999
CAPPELLE-EN-PEVELE,1.0,3.1,-1.1,1996-12-01,Hiver,1996,1.0,1.0,1.0,1.0
CAPPELLE-EN-PEVELE,-0.8,1.9,-3.0,1997-01-01,Hiver,1997,6.766666666666667,2.2,5.2,10.55
CAPPELLE-EN-PEVELE,15.9,21.0,11.7,1997-06-01,Été,1997,6.766666666666667,2.2,5.2,10.55
CAPPELLE-EN-PEVELE,5.2,7.5,3.0,1997-12-01,Hiver,1997,6.766666666666667,2.2,5.2,10.55
CAPPELLE-EN-PEVELE,10.3,13.8,7.4,1998-10-01,Automne,1998,7.6000000000000005,6.25,7.6000000000000005,8.950000000000001
CAPPELLE-EN-PEVELE,4.9,7.2,2.8,1998-12-01,Hiver,1998,7.6000000000000005,6.25,7.6000000000000005,8.950000000000001
CAPPELLE-EN-PEVELE,5.6,8.0,3.3,1999-01-01,Hiver,1999,4.8,4.4,4.8,5.199999999999999
CAPPELLE-EN-PEVELE,4.0,6.9,1.4,1999-02-01,Hiver,1999,4.8,4.4,4.8,5.199999999999999
CAPPELLE-EN-PEVELE,16.2,21.7,12.0,2004-09-01,Automne,2004,12.066666666666668,10.0,11.5,13.85
CAPPELLE-EN-PEVELE,11.5,15.9,8.2,2004-10-01,Automne,2004,12.066666666666668,10.0,11.5,13.85
CAPPELLE-EN-PEVELE,8.5,9.7,3.7,2004-11-01,Automne,2004,12.066666666666668,10.0,11.5,13.85
CAPPELLE-EN-PEVELE,5.0,7.6,2.6,2005-01-01,Hiver,2005,3.85,3.2750000000000004,3.85,4.425
CAPPELLE-EN-PEVELE,2.7,5.4,0.6,2005-02-01,Hiver,2005,3.85,3.2750000000000004,3.85,4.425
CAPPELLE-EN-PEVELE,16.4,22.2,12.0,2014-09-01,Automne,2014,12.6,10.7,13.1,14.75
CAPPELLE-EN-PEVELE,13.1,17.4,10.0,2014-10-01,Automne,2014,12.6,10.7,13.1,14.75
CAPPELLE-EN-PEVELE,8.3,11.7,5.9,2014-11-01,Automne,2014,12.6,10.7,13.1,14.75
CAPPELLE-EN-PEVELE,2.3,6.8,1.3,2015-01-01,Hiver,2015,10.98,7.925000000000001,10.0,13.925
