Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
SAINT-GERMAIN-EN-LAYE,3.9,4.9,-0.4,1990-12-01,Hiver,1990,3.9,3.9,3.9,3.9
SAINT-GERMAIN-EN-LAYE,5.4,6.8,1.5,1991-01-01,Hiver,1991,5.2,5.1,5.2,5.300000000000001
SAINT-GERMAIN-EN-LAYE,5.0,8.6,2.6,1991-11-01,Automne,1991,5.2,5.1,5.2,5.300000000000001
SAINT-GERMAIN-EN-LAYE,2.1,5.9,0.4,1992-01-01,Hiver,1992,5.6499999999999995,3.875,5.65,7.425
SAINT-GERMAIN-EN-LAYE,9.2,14.8,4.1,1992-04-01,Printemps,1992,5.6499999999999995,3.875,5.65,7.425
SAINT-GERMAIN-EN-LAYE,7.0,12.6,1.5,1993-03-01,Printemps,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,14.7,19.3,10.2,1993-05-01,Printemps,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,17.6,22.8,12.1,1993-06-01,Été,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,17.4,22.9,12.0,1993-07-01,Été,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,17.1,23.8,10.2,1993-08-01,Été,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,14.1,18.9,9.9,1993-09-01,Automne,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,9.9,13.0,7.2,1993-10-01,Automne,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,3.2,7.0,-0.1,1993-11-01,Automne,1993,12.625,9.175,14.399999999999999,17.175
SAINT-GERMAIN-EN-LAYE,6.1,8.8,3.5,1994-01-01,Hiver,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,4.8,8.4,1.1,1994-02-01,Hiver,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,9.3,14.2,5.0,1994-04-01,Printemps,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,14.0,19.2,8.7,1994-05-01,Printemps,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,18.7,24.4,13.1,1994-08-01,Été,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,14.1,19.1,10.2,1994-09-01,Automne,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,10.6,16.5,5.7,1994-10-01,Automne,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,10.9,13.8,8.1,1994-11-01,Automne,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,6.6,9.7,3.2,1994-12-01,Hiver,1994,10.566666666666666,6.6,10.6,14.0
SAINT-GERMAIN-EN-LAYE,9.7,14.1,5.6,1995-04-01,Printemps,1995,14.966666666666667,11.7,13.7,17.6
SAINT-GERMAIN-EN-LAYE,13.7,19.5,7.3,1995-05-01,Printemps,1995,14.966666666666667,11.7,13.7,17.6
SAINT-GERMAIN-EN-LAYE,21.5,27.4,15.5,1995-07-01,Été,1995,14.966666666666667,11.7,13.7,17.6
SAINT-GERMAIN-EN-LAYE,3.9,6.4,1.9,1996-01-01,Hiver,1996,4.3999999999999995,3.3499999999999996,3.9,5.2
SAINT-GERMAIN-EN-LAYE,2.8,5.6,0.0,1996-02-01,Hiver,1996,4.3999999999999995,3.3499999999999996,3.9,5.2
SAINT-GERMAIN-EN-LAYE,6.5,9.8,3.6,1996-11-01,Automne,1996,4.3999999999999995,3.3499999999999996,3.9,5.2
