Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
BEAUMONT-DU-LAC,7.4,12.5,2.7,1992-04-01,Printemps,1992,10.475,6.525,10.5,14.45
BEAUMONT-DU-LAC,13.6,19.4,8.5,1992-05-01,Printemps,1992,10.475,6.525,10.5,14.45
BEAUMONT-DU-LAC,17.0,22.4,12.9,1992-07-01,Été,1992,10.475,6.525,10.5,14.45
BEAUMONT-DU-LAC,3.9,7.1,1.7,1992-12-01,Hiver,1992,10.475,6.525,10.5,14.45
BEAUMONT-DU-LAC,4.5,8.1,1.4,1993-01-01,Hiver,1993,4.4399999999999995,3.9,4.1,4.5
BEAUMONT-DU-LAC,-1.1,8.2,-1.5,1993-02-01,Hiver,1993,4.4399999999999995,3.9,4.1,4.5
BEAUMONT-DU-LAC,10.8,17.3,8.1,1993-05-01,Printemps,1993,4.4399999999999995,3.9,4.1,4.5
BEAUMONT-DU-LAC,4.1,8.8,1.0,1993-11-01,Automne,1993,4.4399999999999995,3.9,4.1,4.5
BEAUMONT-DU-LAC,3.9,6.0,2.0,1993-12-01,Hiver,1993,4.4399999999999995,3.9,4.1,4.5
BEAUMONT-DU-LAC,2.7,5.4,0.4,1994-01-01,Hiver,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,3.4,6.6,0.9,1994-02-01,Hiver,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,7.6,12.2,3.8,1994-03-01,Printemps,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,15.1,20.5,10.5,1994-06-01,Été,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,19.7,25.4,14.9,1994-07-01,Été,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,18.0,23.8,13.8,1994-08-01,Été,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,12.2,16.3,9.1,1994-09-01,Automne,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,10.7,15.2,7.5,1994-10-01,Automne,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,8.7,12.8,5.8,1994-11-01,Automne,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,4.7,7.4,2.7,1994-12-01,Hiver,1994,10.28,5.425,9.7,14.375
BEAUMONT-DU-LAC,2.0,4.9,-0.3,1995-01-01,Hiver,1995,5.6,3.05,4.2,6.75
BEAUMONT-DU-LAC,5.0,8.8,2.2,1995-02-01,Hiver,1995,5.6,3.05,4.2,6.75
BEAUMONT-DU-LAC,12.0,18.0,7.0,1995-05-01,Printemps,1995,5.6,3.05,4.2,6.75
BEAUMONT-DU-LAC,3.4,6.6,0.2,1995-12-01,Hiver,1995,5.6,3.05,4.2,6.75
BEAUMONT-DU-LAC,0.3,3.0,-2.0,1996-02-01,Hiver,1996,5.300000000000001,2.8,5.3,7.8
BEAUMONT-DU-LAC,10.3,15.2,6.4,1996-05-01,Printemps,1996,5.300000000000001,2.8,5.3,7.8
BEAUMONT-DU-LAC,16.2,21.3,12.2,1997-07-01,Été,1997,16.2,16.2,16.2,16.2
BEAUMONT-DU-LAC,7.6,12.1,4.2,1999-04-01,Printemps,1999,6.875,3.0749999999999997,5.449999999999999,9.25
BEAUMONT-DU-LAC,14.2,19.2,9.9,1999-06-01,Été,1999,6.875,3.0749999999999997,5.449999999999999,9.25
BEAUMONT-DU-LAC,3.3,7.1,0.7,1999-11-01,Automne,1999,6.875,3.0749999999999997,5.449999999999999,9.25
BEAUMONT-DU-LAC,2.4,5.2,0.0,1999-12-01,Hiver,1999,6.875,3.0749999999999997,5.449999999999999,9.25
BEAUMONT-DU-LAC,1.2,4.3,-1.2,2000-01-01,Hiver,2000,8.15,4.675,8.15,11.625
BEAUMONT-DU-LAC,15.1,19.8,11.2,2000-07-01,Été,2000,8.15,4.675,8.15,11.625
BEAUMONT-DU-LAC,16.6,21.6,12.5,2001-07-01,Été,2001,6.5,1.45,3.2,9.900000000000002
BEAUMONT-DU-LAC,3.2,6.5,0.4,2001-11-01,Automne,2001,6.5,1.45,3.2,9.900000000000002
BEAUMONT-DU-LAC,-0.3,3.2,-2.8,2001-12-01,Hiver,2001,6.5,1.45,3.2,9.900000000000002
BEAUMONT-DU-LAC,15.5,20.0,12.1,2002-08-01,Été,2002,15.5,15.5,15.5,15.5
BEAUMONT-DU-LAC,1.4,5.6,-1.6,2003-02-01,Hiver,2003,2.3,1.85,2.3,2.75
BEAUMONT-DU-LAC,3.2,6.5,0.7,2003-12-01,Hiver,2003,2.3,1.85,2.3,2.75
BEAUMONT-DU-LAC,2.2,4.7,-0.2,2004-01-01,Hiver,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,4.0,8.4,0.5,2004-03-01,Printemps,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,11.0,16.4,6.3,2004-05-01,Printemps,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,11.5,15.1,8.9,2004-10-01,Automne,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,4.4,7.9,2.1,2004-11-01,Automne,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,3.0,6.9,0.0,2004-12-01,Hiver,2004,6.016666666666667,3.25,4.2,9.35
BEAUMONT-DU-LAC,1.9,5.4,-0.8,2005-01-01,Hiver,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,-1.2,2.1,-3.6,2005-02-01,Hiver,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,4.6,9.8,0.2,2005-03-01,Printemps,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,8.1,12.6,4.4,2005-04-01,Printemps,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,12.7,18.1,8.2,2005-05-01,Printemps,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,17.6,23.3,12.8,2005-06-01,Été,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,17.3,22.6,12.9,2005-07-01,Été,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,16.0,21.7,11.3,2005-08-01,Été,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,13.9,19.4,10.1,2005-09-01,Automne,2005,10.100000000000001,4.6,12.7,16.0
BEAUMONT-DU-LAC,1.8,5.5,-0.8,2006-01-01,Hiver,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,0.3,4.0,-2.0,2006-02-01,Hiver,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,4.7,8.8,1.6,2006-03-01,Printemps,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,8.0,13.4,3.7,2006-04-01,Printemps,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,12.2,16.9,8.2,2006-05-01,Printemps,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,17.3,23.3,12.0,2006-06-01,Été,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,20.7,27.4,16.3,2006-07-01,Été,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,14.4,19.0,11.2,2006-08-01,Été,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,16.5,21.4,12.7,2006-09-01,Automne,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,13.5,17.9,10.4,2006-10-01,Automne,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,8.1,12.1,5.1,2006-11-01,Automne,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,3.5,8.0,0.4,2006-12-01,Hiver,2006,10.083333333333334,4.4,10.149999999999999,14.925
BEAUMONT-DU-LAC,3.8,6.5,1.6,2007-01-01,Hiver,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,5.6,9.2,2.8,2007-02-01,Hiver,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,5.1,9.2,2.0,2007-03-01,Printemps,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,12.7,19.0,7.3,2007-04-01,Printemps,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,12.4,16.7,9.3,2007-05-01,Printemps,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,15.2,20.1,11.4,2007-06-01,Été,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,15.5,19.9,11.9,2007-07-01,Été,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,15.4,20.3,11.7,2007-08-01,Été,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,12.6,17.7,8.8,2007-09-01,Automne,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,9.7,14.3,6.9,2007-10-01,Automne,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,3.7,7.1,1.1,2007-11-01,Automne,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,3.1,6.9,0.3,2007-12-01,Hiver,2007,9.566666666666666,4.7749999999999995,11.05,13.325
BEAUMONT-DU-LAC,4.8,8.7,1.8,2008-01-01,Hiver,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,5.5,11.5,1.1,2008-02-01,Hiver,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,3.7,7.2,1.3,2008-03-01,Printemps,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,7.4,11.9,4.0,2008-04-01,Printemps,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,13.1,18.4,8.5,2008-05-01,Printemps,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,15.4,20.5,11.4,2008-06-01,Été,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,16.5,22.2,11.7,2008-07-01,Été,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,16.1,21.0,12.4,2008-08-01,Été,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,12.2,17.6,8.4,2008-09-01,Automne,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,9.3,13.7,6.0,2008-10-01,Automne,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,4.7,7.2,2.9,2008-11-01,Automne,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,1.5,4.7,-0.7,2008-12-01,Hiver,2008,9.183333333333334,4.775,8.350000000000001,13.675
BEAUMONT-DU-LAC,0.9,5.8,-2.2,2009-01-01,Hiver,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,2.2,6.3,-0.9,2009-02-01,Hiver,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,5.0,10.1,1.1,2009-03-01,Printemps,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,8.6,13.3,4.8,2009-04-01,Printemps,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,13.9,19.5,9.3,2009-05-01,Printemps,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,15.8,21.2,11.1,2009-06-01,Été,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,17.2,22.6,12.6,2009-07-01,Été,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,18.7,24.5,13.8,2009-08-01,Été,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,14.8,20.6,10.7,2009-09-01,Automne,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,10.8,16.3,6.7,2009-10-01,Automne,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,7.9,10.5,5.2,2009-11-01,Automne,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,1.7,4.6,0.0,2009-12-01,Hiver,2009,9.791666666666666,4.3,9.7,15.05
BEAUMONT-DU-LAC,-0.9,2.2,-3.3,2010-01-01,Hiver,2010,8.516666666666667,3.375,9.7,13.775
BEAUMONT-DU-LAC,0.9,4.3,-1.7,2010-02-01,Hiver,2010,8.516666666666667,3.375,9.7,13.775
BEAUMONT-DU-LAC,4.2,9.3,0.1,2010-03-01,Printemps,2010,8.516666666666667,3.375,9.7,13.775
BEAUMONT-DU-LAC,9.6,14.9,5.0,2010-04-01,Printemps,2010,8.516666666666667,3.375,9.7,13.775
