Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ALO,27.0,30.0,24.6,2007-12-01,Hiver,2007,27.0,27.0,27.0,27.0
ALO,26.8,30.7,24.4,2008-02-01,Hiver,2008,26.754545454545454,26.4,26.8,27.15
ALO,27.2,30.6,24.7,2008-03-01,Printemps,2008,26.754545454545454,26.4,26.8,27.15
ALO,27.1,30.4,24.7,2008-04-01,Printemps,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.4,29.9,24.1,2008-05-01,Printemps,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.4,29.4,24.3,2008-06-01,Été,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.0,28.0,24.3,2008-07-01,Été,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.3,29.0,24.5,2008-08-01,Été,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.4,29.2,24.4,2008-09-01,Automne,2008,26.754545454545454,26.4,26.8,27.15
ALO,26.8,29.8,24.6,2008-10-01,Automne,2008,26.754545454545454,26.4,26.8,27.15
ALO,27.2,30.7,24.7,2008-11-01,Automne,2008,26.754545454545454,26.4,26.8,27.15
ALO,27.7,31.3,24.8,2008-12-01,Hiver,2008,26.754545454545454,26.4,26.8,27.15
ALO,27.3,30.6,24.8,2009-01-01,Hiver,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,27.4,31.0,24.8,2009-02-01,Hiver,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,27.3,31.2,24.9,2009-03-01,Printemps,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,27.0,30.3,24.9,2009-04-01,Printemps,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,27.1,30.1,25.0,2009-05-01,Printemps,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,26.3,28.6,24.5,2009-06-01,Été,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,26.3,28.5,24.5,2009-07-01,Été,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,25.8,28.2,24.2,2009-08-01,Été,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,25.8,28.2,24.1,2009-09-01,Automne,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,26.4,29.5,24.2,2009-10-01,Automne,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,26.7,29.6,24.6,2009-11-01,Automne,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,26.6,29.4,24.5,2009-12-01,Hiver,2009,26.666666666666668,26.3,26.65,27.150000000000002
ALO,27.9,31.4,25.6,2010-01-01,Hiver,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,28.2,31.6,25.8,2010-02-01,Hiver,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,27.5,31.1,25.4,2010-03-01,Printemps,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,28.0,31.2,25.7,2010-04-01,Printemps,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,28.0,30.5,26.2,2010-05-01,Printemps,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,27.2,29.6,25.4,2010-06-01,Été,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,26.7,29.0,24.8,2010-07-01,Été,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,26.7,29.5,24.5,2010-08-01,Été,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,27.0,29.7,24.9,2010-09-01,Automne,2010,27.34166666666667,26.95,27.15,27.924999999999997
ALO,27.0,30.5,24.5,2010-10-01,Automne,2010,27.34166666666667,26.95,27.15,27.924999999999997
