Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
LES ANDELYS,13.1,18.1,7.0,2021-05-01,Printemps,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,18.2,24.1,12.7,2021-06-01,Été,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,19.1,24.7,14.2,2021-07-01,Été,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,17.8,23.4,13.0,2021-08-01,Été,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,17.1,23.9,12.1,2021-09-01,Automne,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,11.3,17.7,6.8,2021-10-01,Automne,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,6.6,11.5,3.4,2021-11-01,Automne,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,7.0,9.9,4.5,2021-12-01,Hiver,2021,13.775,10.225000000000001,15.100000000000001,17.9
LES ANDELYS,4.7,8.3,2.1,2022-01-01,Hiver,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,7.4,12.0,3.5,2022-02-01,Hiver,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,8.9,15.4,3.6,2022-03-01,Printemps,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,10.7,17.3,4.6,2022-04-01,Printemps,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,15.4,22.1,9.0,2022-05-01,Printemps,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,18.5,25.3,12.0,2022-06-01,Été,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,20.9,28.6,13.0,2022-07-01,Été,2022,12.608333333333334,8.525,12.5,16.175
LES ANDELYS,21.2,28.9,14.1,2022-08-01,Été,2022,12.608333333333334,8.525,12.5,16.175
