Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
LAON,3.6,6.3,1.5,1989-01-01,Hiver,1989,7.675,3.6750000000000003,4.15,8.15
LAON,4.6,7.8,1.7,1989-02-01,Hiver,1989,7.675,3.6750000000000003,4.15,8.15
LAON,18.8,25.5,12.1,1989-07-01,Été,1989,7.675,3.6750000000000003,4.15,8.15
LAON,3.7,7.2,0.5,1989-12-01,Hiver,1989,7.675,3.6750000000000003,4.15,8.15
LAON,4.8,6.9,2.8,1990-01-01,Hiver,1990,10.657142857142857,5.55,8.3,16.2
LAON,8.3,13.9,3.5,1990-04-01,Printemps,1990,10.657142857142857,5.55,8.3,16.2
LAON,14.4,21.4,7.0,1990-05-01,Printemps,1990,10.657142857142857,5.55,8.3,16.2
LAON,18.0,25.0,10.5,1990-07-01,Été,1990,10.657142857142857,5.55,8.3,16.2
LAON,19.6,26.7,12.2,1990-08-01,Été,1990,10.657142857142857,5.55,8.3,16.2
LAON,6.3,9.3,3.8,1990-11-01,Automne,1990,10.657142857142857,5.55,8.3,16.2
LAON,3.2,5.6,1.2,1990-12-01,Hiver,1990,10.657142857142857,5.55,8.3,16.2
LAON,3.1,5.9,0.9,1991-01-01,Hiver,1991,7.6,2.2,6.050000000000001,11.45
LAON,-0.5,3.3,-3.9,1991-02-01,Hiver,1991,7.6,2.2,6.050000000000001,11.45
LAON,9.0,13.4,5.3,1991-03-01,Printemps,1991,7.6,2.2,6.050000000000001,11.45
LAON,18.8,26.3,11.4,1991-08-01,Été,1991,7.6,2.2,6.050000000000001,11.45
LAON,4.1,8.0,0.7,1992-02-01,Hiver,1992,11.144444444444444,7.4,9.1,15.7
LAON,7.4,11.4,3.7,1992-03-01,Printemps,1992,11.144444444444444,7.4,9.1,15.7
LAON,9.1,14.2,4.0,1992-04-01,Printemps,1992,11.144444444444444,7.4,9.1,15.7
LAON,14.7,21.2,8.0,1992-05-01,Printemps,1992,11.144444444444444,7.4,9.1,15.7
LAON,15.7,20.7,10.6,1992-06-01,Été,1992,11.144444444444444,7.4,9.1,15.7
LAON,18.7,24.7,12.8,1992-07-01,Été,1992,11.144444444444444,7.4,9.1,15.7
LAON,18.7,24.4,13.7,1992-08-01,Été,1992,11.144444444444444,7.4,9.1,15.7
LAON,8.2,12.1,4.9,1992-10-01,Automne,1992,11.144444444444444,7.4,9.1,15.7
LAON,3.7,6.3,1.2,1992-12-01,Hiver,1992,11.144444444444444,7.4,9.1,15.7
LAON,5.8,8.6,3.2,1993-01-01,Hiver,1993,5.8,5.8,5.8,5.8
LAON,4.2,7.0,1.5,1995-01-01,Hiver,1995,12.35,8.275,12.350000000000001,16.425
LAON,20.5,27.6,13.9,1995-07-01,Été,1995,12.35,8.275,12.350000000000001,16.425
LAON,9.6,15.9,2.7,1996-04-01,Printemps,1996,9.6,9.6,9.6,9.6
LAON,14.6,22.3,7.7,1997-09-01,Automne,1997,12.05,10.775,12.05,13.325
LAON,9.5,15.5,4.8,1997-10-01,Automne,1997,12.05,10.775,12.05,13.325
LAON,7.7,12.1,3.9,1998-03-01,Printemps,1998,12.049999999999999,9.875,12.05,14.225
LAON,16.4,21.6,11.3,1998-06-01,Été,1998,12.049999999999999,9.875,12.05,14.225
LAON,10.0,14.7,5.8,1999-04-01,Printemps,1999,11.58,5.3,10.0,18.4
LAON,19.5,26.0,12.9,1999-07-01,Été,1999,11.58,5.3,10.0,18.4
LAON,18.4,24.6,13.0,1999-08-01,Été,1999,11.58,5.3,10.0,18.4
LAON,5.3,8.6,2.1,1999-11-01,Automne,1999,11.58,5.3,10.0,18.4
LAON,4.7,6.9,2.5,1999-12-01,Hiver,1999,11.58,5.3,10.0,18.4
LAON,6.0,9.3,3.1,2000-02-01,Hiver,2000,6.0,6.0,6.0,6.0
LAON,14.7,20.3,8.9,2001-05-01,Printemps,2001,15.1,14.899999999999999,15.1,15.3
LAON,15.5,21.2,9.6,2001-06-01,Été,2001,15.1,14.899999999999999,15.1,15.3
LAON,3.9,6.4,1.6,2002-01-01,Hiver,2002,10.722222222222221,7.3,9.9,13.5
LAON,7.3,10.6,4.4,2002-02-01,Hiver,2002,10.722222222222221,7.3,9.9,13.5
LAON,6.9,13.0,3.4,2002-03-01,Printemps,2002,10.722222222222221,7.3,9.9,13.5
LAON,9.9,16.0,4.0,2002-04-01,Printemps,2002,10.722222222222221,7.3,9.9,13.5
LAON,13.5,18.2,8.8,2002-05-01,Printemps,2002,10.722222222222221,7.3,9.9,13.5
LAON,17.0,22.9,11.0,2002-06-01,Été,2002,10.722222222222221,7.3,9.9,13.5
LAON,18.2,23.9,13.3,2002-08-01,Été,2002,10.722222222222221,7.3,9.9,13.5
LAON,11.1,15.8,7.1,2002-10-01,Automne,2002,10.722222222222221,7.3,9.9,13.5
LAON,8.7,11.6,6.1,2002-11-01,Automne,2002,10.722222222222221,7.3,9.9,13.5
LAON,2.9,5.2,-0.5,2003-01-01,Hiver,2003,8.166666666666666,5.35,7.8,10.8
LAON,13.8,18.9,8.7,2003-05-01,Printemps,2003,8.166666666666666,5.35,7.8,10.8
LAON,7.8,10.9,4.9,2003-11-01,Automne,2003,8.166666666666666,5.35,7.8,10.8
LAON,12.6,18.4,6.5,2004-05-01,Printemps,2004,8.425,5.7,9.35,12.075
LAON,11.9,16.2,8.3,2004-10-01,Automne,2004,8.425,5.7,9.35,12.075
LAON,6.8,9.5,4.1,2004-11-01,Automne,2004,8.425,5.7,9.35,12.075
LAON,2.4,4.7,0.4,2004-12-01,Hiver,2004,8.425,5.7,9.35,12.075
