Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
AMBOISE,11.9,15.8,9.1,2020-10-01,Automne,2020,12.520000000000001,8.75,11.9,16.75
AMBOISE,9.4,14.3,5.9,2020-11-01,Automne,2020,12.520000000000001,8.75,11.9,16.75
AMBOISE,6.6,9.3,4.2,2020-12-01,Hiver,2020,12.520000000000001,8.75,11.9,16.75
AMBOISE,4.3,7.2,1.9,2021-01-01,Hiver,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,7.3,10.8,4.3,2021-02-01,Hiver,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,8.1,14.0,3.0,2021-03-01,Printemps,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,10.0,16.4,3.8,2021-04-01,Printemps,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,12.7,18.0,8.0,2021-05-01,Printemps,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,19.2,24.9,14.3,2021-06-01,Été,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,19.0,24.5,14.2,2021-07-01,Été,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,18.2,24.0,13.2,2021-08-01,Été,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,17.9,24.1,13.2,2021-09-01,Automne,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,12.1,18.1,7.6,2021-10-01,Automne,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,6.1,10.3,3.1,2021-11-01,Automne,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,6.5,9.3,4.1,2021-12-01,Hiver,2021,12.385714285714286,7.3,12.1,18.5
AMBOISE,4.1,6.7,2.1,2022-01-01,Hiver,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,7.3,11.7,3.4,2022-02-01,Hiver,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,9.8,15.0,5.3,2022-03-01,Printemps,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,11.4,17.1,6.2,2022-04-01,Printemps,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,17.2,23.6,10.9,2022-05-01,Printemps,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,19.7,26.0,13.8,2022-06-01,Été,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,22.5,29.7,14.8,2022-07-01,Été,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,22.6,30.0,15.9,2022-08-01,Été,2022,13.516666666666666,9.1,13.75,17.825
AMBOISE,16.4,22.9,11.5,2022-09-01,Automne,2022,13.516666666666666,9.1,13.75,17.825
