Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
MORMANT-SUR-VERNISSON,12.7,17.9,8.8,2004-10-01,Automne,2004,7.5,4.9,6.9,9.8
MORMANT-SUR-VERNISSON,6.9,9.8,4.1,2004-11-01,Automne,2004,7.5,4.9,6.9,9.8
MORMANT-SUR-VERNISSON,2.9,5.8,0.4,2004-12-01,Hiver,2004,7.5,4.9,6.9,9.8
MORMANT-SUR-VERNISSON,4.5,7.3,1.6,2005-01-01,Hiver,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,2.4,6.1,-0.6,2005-02-01,Hiver,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,6.9,12.5,2.2,2005-03-01,Printemps,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,10.9,16.4,5.6,2005-04-01,Printemps,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,14.5,20.7,9.0,2005-05-01,Printemps,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,19.4,26.2,12.6,2005-06-01,Été,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,20.0,25.8,14.2,2005-07-01,Été,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,18.1,25.0,10.9,2005-08-01,Été,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,16.3,22.8,10.7,2005-09-01,Automne,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,5.5,9.5,2.5,2005-11-01,Automne,2005,11.85,5.85,12.7,17.650000000000002
MORMANT-SUR-VERNISSON,2.5,5.8,-0.1,2006-01-01,Hiver,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,2.7,5.6,0.0,2006-02-01,Hiver,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,6.1,10.8,2.4,2006-03-01,Printemps,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,10.1,16.0,4.1,2006-04-01,Printemps,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,14.5,20.1,9.7,2006-05-01,Printemps,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,19.0,25.4,11.8,2006-06-01,Été,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,24.0,31.5,16.0,2006-07-01,Été,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,17.0,22.7,12.2,2006-08-01,Été,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,18.4,24.9,13.0,2006-09-01,Automne,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,14.4,18.8,10.8,2006-10-01,Automne,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,8.6,13.0,5.2,2006-11-01,Automne,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,4.7,7.8,2.0,2006-12-01,Hiver,2006,11.833333333333334,5.75,12.25,17.35
MORMANT-SUR-VERNISSON,6.9,9.7,4.0,2007-01-01,Hiver,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,7.7,12.1,4.1,2007-02-01,Hiver,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,6.9,12.3,2.3,2007-03-01,Printemps,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,13.6,22.0,5.7,2007-04-01,Printemps,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,15.1,20.9,10.0,2007-05-01,Printemps,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,18.0,23.2,13.3,2007-06-01,Été,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,17.9,23.7,13.0,2007-07-01,Été,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,17.5,23.1,12.6,2007-08-01,Été,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,13.9,20.5,8.0,2007-09-01,Automne,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,10.5,15.5,5.9,2007-10-01,Automne,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,5.7,9.6,2.1,2007-11-01,Automne,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,3.5,7.2,0.5,2007-12-01,Hiver,2007,11.433333333333332,6.9,12.05,15.7
MORMANT-SUR-VERNISSON,5.6,9.3,2.6,2008-01-01,Hiver,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,5.8,11.6,0.9,2008-02-01,Hiver,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,6.9,10.8,3.5,2008-03-01,Printemps,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,9.2,14.3,4.7,2008-04-01,Printemps,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,15.8,22.0,9.8,2008-05-01,Printemps,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,17.3,22.8,12.0,2008-06-01,Été,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,19.0,25.6,12.6,2008-07-01,Été,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,18.2,24.0,13.0,2008-08-01,Été,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,13.8,20.4,8.3,2008-09-01,Automne,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,10.4,16.3,5.9,2008-10-01,Automne,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,7.0,10.1,3.9,2008-11-01,Automne,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,2.7,5.4,0.3,2008-12-01,Hiver,2008,10.975,6.625,9.8,16.175
MORMANT-SUR-VERNISSON,1.0,4.9,-2.2,2009-01-01,Hiver,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,3.3,7.6,-0.7,2009-02-01,Hiver,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,6.8,12.2,1.6,2009-03-01,Printemps,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,11.9,17.7,6.4,2009-04-01,Printemps,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,15.1,20.6,9.3,2009-05-01,Printemps,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,17.3,23.0,11.0,2009-06-01,Été,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,19.2,25.6,13.3,2009-07-01,Été,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,20.5,28.1,13.3,2009-08-01,Été,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,15.7,22.6,9.7,2009-09-01,Automne,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,11.3,17.4,5.9,2009-10-01,Automne,2009,11.316666666666668,6.1,11.600000000000001,16.1
MORMANT-SUR-VERNISSON,9.7,13.3,6.6,2009-11-01,Automne,2009,11.316666666666668,6.1,11.600000000000001,16.1
