Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
L'AJOUPA-BOUILLON,24.8,27.2,23.0,2021-07-01,Été,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,25.0,28.0,23.0,2021-08-01,Été,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,25.3,29.2,22.7,2021-09-01,Automne,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,25.0,28.1,22.8,2021-10-01,Automne,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,24.0,27.1,21.9,2021-11-01,Automne,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,23.4,26.0,21.6,2021-12-01,Hiver,2021,24.583333333333332,24.2,24.9,25.0
L'AJOUPA-BOUILLON,22.1,25.2,20.0,2022-01-01,Hiver,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,22.3,25.4,20.3,2022-02-01,Hiver,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,22.6,25.4,20.7,2022-03-01,Printemps,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,22.8,25.8,20.8,2022-04-01,Printemps,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.0,26.7,22.3,2022-05-01,Printemps,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.6,27.2,22.9,2022-06-01,Été,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.6,27.1,22.9,2022-07-01,Été,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.9,27.8,23.0,2022-08-01,Été,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,25.1,28.5,22.7,2022-09-01,Automne,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.6,27.5,22.6,2022-10-01,Automne,2022,23.708333333333332,22.75,24.05,24.6
L'AJOUPA-BOUILLON,24.1,26.7,22.3,2022-11-01,Automne,2022,23.708333333333332,22.75,24.05,24.6
