Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ALAIGNE,18.6,23.6,14.3,1990-06-01,Été,1990,20.066666666666666,18.700000000000003,18.8,20.8
ALAIGNE,22.8,29.8,16.5,1990-07-01,Été,1990,20.066666666666666,18.700000000000003,18.8,20.8
ALAIGNE,18.8,24.0,14.4,1990-09-01,Automne,1990,20.066666666666666,18.700000000000003,18.8,20.8
ALAIGNE,5.1,9.3,1.9,1991-02-01,Hiver,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,10.1,14.9,6.3,1991-04-01,Printemps,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,12.7,17.1,9.1,1991-05-01,Printemps,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,21.7,27.7,16.9,1991-07-01,Été,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,23.5,29.7,18.1,1991-08-01,Été,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,20.1,25.7,15.9,1991-09-01,Automne,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,6.0,9.3,3.2,1991-12-01,Hiver,1991,14.171428571428573,8.05,12.7,20.9
ALAIGNE,3.7,6.5,0.3,1992-01-01,Hiver,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,6.5,10.5,3.3,1992-02-01,Hiver,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,8.9,12.8,5.8,1992-03-01,Printemps,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,17.5,23.0,13.1,1992-09-01,Automne,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,11.3,14.3,8.9,1992-10-01,Automne,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,11.1,14.8,8.0,1992-11-01,Automne,1992,9.833333333333334,7.1,10.0,11.25
ALAIGNE,7.0,10.9,3.5,1993-01-01,Hiver,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,5.8,9.4,2.9,1993-02-01,Hiver,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,8.8,13.6,4.7,1993-03-01,Printemps,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,10.9,15.5,7.3,1993-04-01,Printemps,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,15.5,20.3,11.6,1993-05-01,Printemps,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,18.8,24.4,14.5,1993-06-01,Été,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,19.6,24.7,14.9,1993-07-01,Été,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,21.6,27.6,16.5,1993-08-01,Été,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,16.9,21.9,12.9,1993-09-01,Automne,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,7.9,11.7,5.2,1993-11-01,Automne,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,8.4,11.5,5.7,1993-12-01,Hiver,1993,12.836363636363638,8.15,10.9,17.85
ALAIGNE,6.8,10.2,4.0,1994-02-01,Hiver,1994,10.48,8.2,11.5,11.8
ALAIGNE,11.5,15.7,8.1,1994-03-01,Printemps,1994,10.48,8.2,11.5,11.8
ALAIGNE,14.1,18.2,11.0,1994-10-01,Automne,1994,10.48,8.2,11.5,11.8
ALAIGNE,11.8,15.5,9.1,1994-11-01,Automne,1994,10.48,8.2,11.5,11.8
ALAIGNE,8.2,11.2,5.3,1994-12-01,Hiver,1994,10.48,8.2,11.5,11.8
ALAIGNE,5.8,9.4,2.8,1995-01-01,Hiver,1995,13.0,9.5,13.35,16.025
ALAIGNE,11.7,16.8,7.4,1995-04-01,Printemps,1995,13.0,9.5,13.35,16.025
ALAIGNE,15.0,20.5,10.5,1995-05-01,Printemps,1995,13.0,9.5,13.35,16.025
ALAIGNE,21.8,27.7,17.2,1995-08-01,Été,1995,13.0,9.5,13.35,16.025
ALAIGNE,16.0,20.9,12.3,1995-09-01,Automne,1995,13.0,9.5,13.35,16.025
ALAIGNE,16.1,21.0,12.8,1995-10-01,Automne,1995,13.0,9.5,13.35,16.025
ALAIGNE,10.2,14.4,6.5,1995-11-01,Automne,1995,13.0,9.5,13.35,16.025
ALAIGNE,7.4,11.0,4.3,1995-12-01,Hiver,1995,13.0,9.5,13.35,16.025
ALAIGNE,4.9,8.5,2.1,1996-02-01,Hiver,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,8.3,12.5,4.9,1996-03-01,Printemps,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,11.7,16.3,8.2,1996-04-01,Printemps,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,14.3,19.7,10.4,1996-05-01,Printemps,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,13.5,17.8,10.5,1996-10-01,Automne,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,8.9,12.6,5.9,1996-11-01,Automne,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,6.5,9.4,4.3,1996-12-01,Hiver,1996,9.728571428571428,7.4,8.9,12.6
ALAIGNE,6.2,9.2,3.8,1997-01-01,Hiver,1997,11.985714285714286,9.95,12.5,14.600000000000001
ALAIGNE,9.5,14.0,6.1,1997-02-01,Hiver,1997,11.985714285714286,9.95,12.5,14.600000000000001
ALAIGNE,12.5,18.3,7.6,1997-03-01,Printemps,1997,11.985714285714286,9.95,12.5,14.600000000000001
ALAIGNE,13.3,19.3,8.0,1997-04-01,Printemps,1997,11.985714285714286,9.95,12.5,14.600000000000001
ALAIGNE,16.1,21.6,11.8,1997-05-01,Printemps,1997,11.985714285714286,9.95,12.5,14.600000000000001
