Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ALTIER,3.4,6.5,0.7,1998-12-01,Hiver,1998,3.4,3.4,3.4,3.4
ALTIER,7.7,12.0,4.2,1999-04-01,Printemps,1999,8.633333333333333,5.2,7.7,11.6
ALTIER,15.5,20.0,11.8,1999-09-01,Automne,1999,8.633333333333333,5.2,7.7,11.6
ALTIER,2.7,5.9,-0.1,1999-12-01,Hiver,1999,8.633333333333333,5.2,7.7,11.6
ALTIER,5.0,9.2,1.5,2000-02-01,Hiver,2000,8.85,4.925,7.3,11.225
ALTIER,16.1,20.8,11.6,2000-06-01,Été,2000,8.85,4.925,7.3,11.225
ALTIER,9.6,13.3,6.7,2000-10-01,Automne,2000,8.85,4.925,7.3,11.225
ALTIER,4.7,7.6,2.5,2000-12-01,Hiver,2000,8.85,4.925,7.3,11.225
ALTIER,2.6,5.2,0.6,2001-01-01,Hiver,2001,5.9,2.15,3.5,7.25
ALTIER,15.8,20.9,10.8,2001-06-01,Été,2001,5.9,2.15,3.5,7.25
ALTIER,4.4,8.3,1.5,2001-11-01,Automne,2001,5.9,2.15,3.5,7.25
ALTIER,0.8,4.9,-2.4,2001-12-01,Hiver,2001,5.9,2.15,3.5,7.25
ALTIER,3.8,7.7,0.9,2002-01-01,Hiver,2002,9.34,6.7,8.6,10.3
ALTIER,6.7,10.9,3.3,2002-03-01,Printemps,2002,9.34,6.7,8.6,10.3
ALTIER,8.6,13.1,4.9,2002-04-01,Printemps,2002,9.34,6.7,8.6,10.3
ALTIER,17.3,22.4,12.3,2002-06-01,Été,2002,9.34,6.7,8.6,10.3
ALTIER,10.3,14.5,7.2,2002-10-01,Automne,2002,9.34,6.7,8.6,10.3
ALTIER,0.3,4.1,-2.8,2003-02-01,Hiver,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,7.1,12.4,3.0,2003-03-01,Printemps,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,8.3,13.0,4.5,2003-04-01,Printemps,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,13.3,18.7,8.6,2003-05-01,Printemps,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,20.5,26.4,15.0,2003-06-01,Été,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,20.5,27.0,14.4,2003-07-01,Été,2003,12.68888888888889,7.2,13.3,20.5
ALTIER,22.8,29.8,17.2,2003-08-01,Été,2003,12.68888888888889,7.2,13.3,20.5
