Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ANLEZY,5.7,9.0,2.7,1994-12-01,Hiver,1994,5.7,5.7,5.7,5.7
ANLEZY,3.9,7.2,1.0,1995-01-01,Hiver,1995,3.9,3.9,3.9,3.9
ANLEZY,2.3,5.4,-0.3,1996-02-01,Hiver,1996,6.25,4.2749999999999995,6.25,8.225
ANLEZY,10.2,15.8,5.6,1996-10-01,Automne,1996,6.25,4.2749999999999995,6.25,8.225
ANLEZY,0.4,4.9,-2.8,1997-01-01,Hiver,1997,9.45,4.925000000000001,9.450000000000001,13.975000000000001
ANLEZY,18.5,25.3,12.3,1997-07-01,Été,1997,9.45,4.925000000000001,9.450000000000001,13.975000000000001
ANLEZY,3.6,7.8,0.5,1998-01-01,Hiver,1998,6.2,4.9,6.200000000000001,7.500000000000001
ANLEZY,8.8,14.0,4.6,1998-04-01,Printemps,1998,6.2,4.9,6.200000000000001,7.500000000000001
ANLEZY,3.4,6.9,0.5,1999-02-01,Hiver,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,9.9,15.8,4.8,1999-04-01,Printemps,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,15.6,22.2,9.9,1999-05-01,Printemps,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,16.0,22.6,9.1,1999-06-01,Été,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,20.0,27.1,13.4,1999-07-01,Été,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,4.0,8.5,0.4,1999-11-01,Automne,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,4.1,7.5,0.7,1999-12-01,Hiver,1999,10.428571428571429,4.05,9.9,15.8
ANLEZY,2.6,6.6,-0.6,2000-01-01,Hiver,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,5.2,10.5,1.0,2000-02-01,Hiver,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,6.2,12.7,0.7,2000-03-01,Printemps,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,9.8,16.0,4.0,2000-04-01,Printemps,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,15.3,22.1,8.9,2000-05-01,Printemps,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,18.2,25.5,10.6,2000-06-01,Été,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,15.6,23.9,9.6,2000-09-01,Automne,2000,10.414285714285715,5.7,9.8,15.45
ANLEZY,16.6,23.5,9.5,2001-06-01,Été,2001,8.850000000000001,4.9750000000000005,8.850000000000001,12.725000000000001
ANLEZY,1.1,4.9,-2.0,2001-12-01,Hiver,2001,8.850000000000001,4.9750000000000005,8.850000000000001,12.725000000000001
ANLEZY,7.0,10.8,3.5,2002-02-01,Hiver,2002,7.0,7.0,7.0,7.0
ANLEZY,2.5,7.5,-1.4,2003-02-01,Hiver,2003,9.275,7.2250000000000005,9.75,11.799999999999999
ANLEZY,10.7,18.2,3.6,2003-04-01,Printemps,2003,9.275,7.2250000000000005,9.75,11.799999999999999
ANLEZY,15.1,23.1,8.4,2003-09-01,Automne,2003,9.275,7.2250000000000005,9.75,11.799999999999999
ANLEZY,8.8,14.7,4.1,2003-10-01,Automne,2003,9.275,7.2250000000000005,9.75,11.799999999999999
ANLEZY,3.4,6.6,0.6,2004-01-01,Hiver,2004,6.05,3.125,4.75,7.675
ANLEZY,12.4,18.5,8.5,2004-10-01,Automne,2004,6.05,3.125,4.75,7.675
ANLEZY,6.1,9.6,3.3,2004-11-01,Automne,2004,6.05,3.125,4.75,7.675
ANLEZY,2.3,5.8,-0.4,2004-12-01,Hiver,2004,6.05,3.125,4.75,7.675
ANLEZY,3.0,6.6,-0.1,2005-01-01,Hiver,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,1.2,5.5,-1.8,2005-02-01,Hiver,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,6.3,12.8,0.9,2005-03-01,Printemps,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,10.5,16.6,4.9,2005-04-01,Printemps,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,14.0,21.2,7.3,2005-05-01,Printemps,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,19.6,27.6,11.8,2005-06-01,Été,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,19.6,26.7,13.9,2005-07-01,Été,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,18.1,25.5,10.9,2005-08-01,Été,2005,12.044444444444444,6.3,14.0,18.1
ANLEZY,16.1,23.5,10.1,2005-09-01,Automne,2005,12.044444444444444,6.3,14.0,18.1
