Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ARCHIGNY,22.2,29.7,14.6,1991-08-01,Été,1991,12.6,6.1,12.4,18.9
ARCHIGNY,17.8,23.9,13.0,1991-09-01,Automne,1991,12.6,6.1,12.4,18.9
ARCHIGNY,7.0,10.9,4.0,1991-11-01,Automne,1991,12.6,6.1,12.4,18.9
ARCHIGNY,3.4,6.5,1.1,1991-12-01,Hiver,1991,12.6,6.1,12.4,18.9
ARCHIGNY,9.5,14.7,4.4,1992-04-01,Printemps,1992,9.55,9.525,9.55,9.575
ARCHIGNY,9.6,13.3,6.8,1992-11-01,Automne,1992,9.55,9.525,9.55,9.575
ARCHIGNY,13.9,18.7,9.6,1993-05-01,Printemps,1993,16.733333333333334,15.8,17.7,18.15
ARCHIGNY,17.7,22.8,12.8,1993-06-01,Été,1993,16.733333333333334,15.8,17.7,18.15
ARCHIGNY,18.6,24.8,12.3,1993-08-01,Été,1993,16.733333333333334,15.8,17.7,18.15
ARCHIGNY,5.9,8.3,3.6,1994-01-01,Hiver,1994,12.466666666666667,10.0,14.1,15.75
ARCHIGNY,17.4,23.1,11.7,1994-06-01,Été,1994,12.466666666666667,10.0,14.1,15.75
ARCHIGNY,14.1,19.2,11.0,1994-09-01,Automne,1994,12.466666666666667,10.0,14.1,15.75
ARCHIGNY,8.3,11.5,5.5,1995-02-01,Hiver,1995,7.8500000000000005,7.625,7.8500000000000005,8.075000000000001
ARCHIGNY,7.4,11.9,3.9,1995-11-01,Automne,1995,7.8500000000000005,7.625,7.8500000000000005,8.075000000000001
ARCHIGNY,12.5,17.4,8.0,1996-05-01,Printemps,1996,13.375,10.15,15.45,18.674999999999997
ARCHIGNY,18.4,24.5,11.9,1996-06-01,Été,1996,13.375,10.15,15.45,18.674999999999997
ARCHIGNY,19.5,25.6,13.1,1996-07-01,Été,1996,13.375,10.15,15.45,18.674999999999997
ARCHIGNY,3.1,6.0,0.6,1996-12-01,Hiver,1996,13.375,10.15,15.45,18.674999999999997
ARCHIGNY,1.5,4.7,-0.7,1997-01-01,Hiver,1997,5.566666666666666,3.85,6.2,7.6
ARCHIGNY,9.0,12.8,6.0,1997-11-01,Automne,1997,5.566666666666666,3.85,6.2,7.6
ARCHIGNY,6.2,9.2,3.7,1997-12-01,Hiver,1997,5.566666666666666,3.85,6.2,7.6
ARCHIGNY,5.7,9.1,2.6,1999-12-01,Hiver,1999,5.7,5.7,5.7,5.7
ARCHIGNY,4.0,6.8,1.9,2000-01-01,Hiver,2000,6.35,5.175,6.35,7.5249999999999995
ARCHIGNY,8.7,12.2,6.3,2000-11-01,Automne,2000,6.35,5.175,6.35,7.5249999999999995
ARCHIGNY,9.3,13.5,6.4,2001-03-01,Printemps,2001,16.466666666666665,14.6,19.9,20.049999999999997
ARCHIGNY,19.9,25.4,15.0,2001-07-01,Été,2001,16.466666666666665,14.6,19.9,20.049999999999997
ARCHIGNY,20.2,26.7,15.3,2001-08-01,Été,2001,16.466666666666665,14.6,19.9,20.049999999999997
ARCHIGNY,6.0,9.6,3.1,2002-01-01,Hiver,2002,14.275,11.55,16.0,18.725
ARCHIGNY,13.4,18.8,8.3,2002-05-01,Printemps,2002,14.275,11.55,16.0,18.725
ARCHIGNY,19.1,25.3,13.0,2002-07-01,Été,2002,14.275,11.55,16.0,18.725
ARCHIGNY,18.6,23.8,13.5,2002-08-01,Été,2002,14.275,11.55,16.0,18.725
ARCHIGNY,12.1,17.6,6.3,2003-04-01,Printemps,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,14.7,19.6,9.8,2003-05-01,Printemps,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,21.4,27.8,15.7,2003-06-01,Été,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,21.0,27.6,14.7,2003-07-01,Été,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,24.7,32.4,17.0,2003-08-01,Été,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,8.7,12.8,5.3,2003-11-01,Automne,2003,17.099999999999998,12.75,17.85,21.299999999999997
ARCHIGNY,19.1,25.6,12.5,2004-06-01,Été,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,19.5,26.1,13.0,2004-07-01,Été,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,19.7,25.7,14.9,2004-08-01,Été,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,17.5,23.7,12.0,2004-09-01,Automne,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,13.2,18.2,9.4,2004-10-01,Automne,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,7.1,10.0,4.6,2004-11-01,Automne,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,3.5,6.3,0.8,2004-12-01,Hiver,2004,14.228571428571428,10.149999999999999,17.5,19.3
ARCHIGNY,3.9,8.0,2.6,2005-01-01,Hiver,2005,12.511111111111111,5.3,14.3,19.2
ARCHIGNY,2.0,6.5,0.3,2005-02-01,Hiver,2005,12.511111111111111,5.3,14.3,19.2
