Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
AIGUINES,6.0,10.3,1.9,1993-01-01,Hiver,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,4.4,10.2,1.2,1993-02-01,Hiver,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,6.3,12.5,2.2,1993-03-01,Printemps,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,9.4,15.4,5.3,1993-04-01,Printemps,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,14.1,20.4,9.6,1993-05-01,Printemps,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,18.6,25.6,13.3,1993-06-01,Été,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,19.9,27.7,14.1,1993-07-01,Été,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,22.1,30.1,16.8,1993-08-01,Été,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,15.6,22.0,11.5,1993-09-01,Automne,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,11.3,16.1,8.2,1993-10-01,Automne,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,6.7,10.9,3.8,1993-11-01,Automne,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,4.7,8.9,1.7,1993-12-01,Hiver,1993,11.591666666666667,6.225,10.350000000000001,16.35
AIGUINES,4.6,9.6,1.5,1994-01-01,Hiver,1994,12.5,7.25,11.2,16.225
AIGUINES,4.3,9.4,1.0,1994-02-01,Hiver,1994,12.5,7.25,11.2,16.225
AIGUINES,10.5,18.1,5.8,1994-03-01,Printemps,1994,12.5,7.25,11.2,16.225
AIGUINES,7.6,13.5,3.8,1994-04-01,Printemps,1994,12.5,7.25,11.2,16.225
AIGUINES,14.9,21.2,10.1,1994-05-01,Printemps,1994,12.5,7.25,11.2,16.225
AIGUINES,17.8,24.7,12.4,1994-06-01,Été,1994,12.5,7.25,11.2,16.225
AIGUINES,23.3,30.4,18.3,1994-07-01,Été,1994,12.5,7.25,11.2,16.225
AIGUINES,23.0,31.0,17.3,1994-08-01,Été,1994,12.5,7.25,11.2,16.225
AIGUINES,15.7,21.4,11.2,1994-09-01,Automne,1994,12.5,7.25,11.2,16.225
AIGUINES,11.9,17.1,8.8,1994-10-01,Automne,1994,12.5,7.25,11.2,16.225
AIGUINES,10.2,15.3,7.1,1994-11-01,Automne,1994,12.5,7.25,11.2,16.225
AIGUINES,6.2,10.9,3.4,1994-12-01,Hiver,1994,12.5,7.25,11.2,16.225
AIGUINES,2.6,7.6,-0.8,1995-01-01,Hiver,1995,9.05,5.575,8.2,12.55
AIGUINES,6.4,11.9,3.0,1995-02-01,Hiver,1995,9.05,5.575,8.2,12.55
AIGUINES,5.3,12.2,1.0,1995-03-01,Printemps,1995,9.05,5.575,8.2,12.55
AIGUINES,10.0,16.9,5.5,1995-04-01,Printemps,1995,9.05,5.575,8.2,12.55
AIGUINES,13.4,20.0,8.8,1995-05-01,Printemps,1995,9.05,5.575,8.2,12.55
AIGUINES,16.6,23.9,11.3,1995-06-01,Été,1995,9.05,5.575,8.2,12.55
AIGUINES,5.7,9.4,3.5,1996-01-01,Hiver,1996,6.85,5.55,6.1,7.4
AIGUINES,10.1,16.0,6.3,1996-04-01,Printemps,1996,6.85,5.55,6.1,7.4
AIGUINES,6.5,10.5,3.7,1996-11-01,Automne,1996,6.85,5.55,6.1,7.4
AIGUINES,5.1,8.6,2.8,1996-12-01,Hiver,1996,6.85,5.55,6.1,7.4
AIGUINES,5.6,9.7,3.1,1997-01-01,Hiver,1997,10.1,5.15,5.6,12.8
AIGUINES,20.0,27.4,14.5,1997-07-01,Été,1997,10.1,5.15,5.6,12.8
