Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
AUBIGNY,7.4,12.5,2.9,1994-04-01,Printemps,1994,12.25,8.225,12.3,15.775
AUBIGNY,12.0,17.7,7.0,1994-05-01,Printemps,1994,12.25,8.225,12.3,15.775
AUBIGNY,15.4,21.5,8.7,1994-06-01,Été,1994,12.25,8.225,12.3,15.775
AUBIGNY,20.5,27.7,13.6,1994-07-01,Été,1994,12.25,8.225,12.3,15.775
AUBIGNY,16.9,23.3,11.2,1994-08-01,Été,1994,12.25,8.225,12.3,15.775
AUBIGNY,12.6,17.3,9.3,1994-09-01,Automne,1994,12.25,8.225,12.3,15.775
AUBIGNY,8.5,14.5,4.0,1994-10-01,Automne,1994,12.25,8.225,12.3,15.775
AUBIGNY,4.7,7.2,2.2,1994-12-01,Hiver,1994,12.25,8.225,12.3,15.775
AUBIGNY,2.8,5.6,0.1,1995-01-01,Hiver,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,5.8,8.6,3.0,1995-02-01,Hiver,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,4.1,8.9,0.2,1995-03-01,Printemps,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,8.2,13.0,4.3,1995-04-01,Printemps,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,11.9,18.6,5.4,1995-05-01,Printemps,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,14.2,20.2,8.8,1995-06-01,Été,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,19.5,26.3,13.1,1995-07-01,Été,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,18.3,25.7,11.4,1995-08-01,Été,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,12.3,17.5,8.2,1995-10-01,Automne,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,5.3,8.7,2.3,1995-11-01,Automne,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,0.9,3.4,-1.8,1995-12-01,Hiver,1995,9.39090909090909,4.699999999999999,8.2,13.25
AUBIGNY,1.1,3.8,-0.8,1996-01-01,Hiver,1996,6.775,0.9500000000000001,5.700000000000001,11.525
AUBIGNY,0.5,3.0,-2.0,1996-02-01,Hiver,1996,6.775,0.9500000000000001,5.700000000000001,11.525
AUBIGNY,10.3,15.2,5.8,1996-05-01,Printemps,1996,6.775,0.9500000000000001,5.700000000000001,11.525
AUBIGNY,15.2,21.5,8.6,1996-06-01,Été,1996,6.775,0.9500000000000001,5.700000000000001,11.525
AUBIGNY,-1.9,1.5,-4.7,1997-01-01,Hiver,1997,3.825,2.5250000000000004,4.4,5.7
AUBIGNY,4.8,8.3,1.7,1997-02-01,Hiver,1997,3.825,2.5250000000000004,4.4,5.7
AUBIGNY,8.4,14.4,3.9,1997-10-01,Automne,1997,3.825,2.5250000000000004,4.4,5.7
AUBIGNY,4.0,6.3,1.9,1997-12-01,Hiver,1997,3.825,2.5250000000000004,4.4,5.7
AUBIGNY,6.4,11.1,2.5,1999-03-01,Printemps,1999,6.4,6.4,6.4,6.4
BANOGNE-RECOUVRANCE,22.6,25.2,13.3,2019-06-01,Été,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,20.8,27.2,14.3,2019-07-01,Été,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,20.1,26.1,14.4,2019-08-01,Été,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,15.8,21.6,11.1,2019-09-01,Automne,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,12.2,15.6,9.6,2019-10-01,Automne,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,6.4,9.2,4.2,2019-11-01,Automne,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,5.6,8.1,3.2,2019-12-01,Hiver,2019,14.785714285714286,9.3,15.8,20.450000000000003
BANOGNE-RECOUVRANCE,5.4,8.2,2.9,2020-01-01,Hiver,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,7.0,10.4,4.3,2020-02-01,Hiver,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,7.5,12.0,3.7,2020-03-01,Printemps,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,13.7,20.6,7.4,2020-04-01,Printemps,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,15.0,21.4,8.6,2020-05-01,Printemps,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,17.8,23.5,12.3,2020-06-01,Été,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,19.5,25.4,13.4,2020-07-01,Été,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,21.8,28.3,16.1,2020-08-01,Été,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,17.8,23.9,12.5,2020-09-01,Automne,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,11.6,14.7,9.4,2020-10-01,Automne,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,8.3,11.9,5.5,2020-11-01,Automne,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,5.3,7.3,3.3,2020-12-01,Hiver,2020,12.558333333333332,7.375,12.649999999999999,17.8
BANOGNE-RECOUVRANCE,2.8,5.4,0.7,2021-01-01,Hiver,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,5.3,9.2,2.2,2021-02-01,Hiver,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,7.3,12.6,2.7,2021-03-01,Printemps,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,8.4,14.5,2.9,2021-04-01,Printemps,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,11.7,17.1,7.0,2021-05-01,Printemps,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,19.4,24.7,14.4,2021-06-01,Été,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,18.8,23.8,14.5,2021-07-01,Été,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,18.1,23.5,13.7,2021-08-01,Été,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,17.2,23.0,12.8,2021-09-01,Automne,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,11.1,16.2,7.2,2021-10-01,Automne,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,5.5,8.8,3.0,2021-11-01,Automne,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,5.6,8.0,3.6,2021-12-01,Hiver,2021,10.933333333333332,5.574999999999999,9.75,17.425
BANOGNE-RECOUVRANCE,3.6,6.2,1.6,2022-01-01,Hiver,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,6.2,9.9,3.1,2022-02-01,Hiver,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,8.5,14.2,3.9,2022-03-01,Printemps,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,10.6,16.2,5.6,2022-04-01,Printemps,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,16.2,22.7,10.2,2022-05-01,Printemps,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,18.8,24.7,13.1,2022-06-01,Été,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,21.3,28.1,14.0,2022-07-01,Été,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,22.5,29.2,16.1,2022-08-01,Été,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,15.6,21.4,11.2,2022-09-01,Automne,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,14.3,19.1,11.0,2022-10-01,Automne,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,8.4,11.3,6.1,2022-11-01,Automne,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,4.0,6.3,1.8,2022-12-01,Hiver,2022,12.5,7.8500000000000005,12.45,16.85
BANOGNE-RECOUVRANCE,5.0,7.2,2.9,2023-01-01,Hiver,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,5.2,9.2,2.3,2023-02-01,Hiver,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,7.8,11.9,4.3,2023-03-01,Printemps,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,9.3,14.2,5.4,2023-04-01,Printemps,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,14.7,20.5,9.5,2023-05-01,Printemps,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,21.0,27.4,14.7,2023-06-01,Été,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,19.4,25.0,14.2,2023-07-01,Été,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,19.2,24.7,14.6,2023-08-01,Été,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,19.1,25.2,14.4,2023-09-01,Automne,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,13.4,18.1,9.9,2023-10-01,Automne,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,7.9,10.6,5.7,2023-11-01,Automne,2023,12.358333333333334,7.425,11.350000000000001,19.125
BANOGNE-RECOUVRANCE,6.3,8.2,4.5,2023-12-01,Hiver,2023,12.358333333333334,7.425,11.350000000000001,19.125
BAYONVILLE,18.5,24.4,13.3,1992-07-01,Été,1992,18.5,18.5,18.5,18.5
BAYONVILLE,12.5,17.5,7.8,1994-05-01,Printemps,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,18.1,23.9,12.9,1994-08-01,Été,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,13.3,17.5,10.3,1994-09-01,Automne,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,10.0,14.8,6.2,1994-10-01,Automne,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,9.3,11.4,7.3,1994-11-01,Automne,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,5.1,7.2,2.8,1994-12-01,Hiver,1994,11.383333333333333,9.475000000000001,11.25,13.100000000000001
BAYONVILLE,2.8,5.6,0.2,1995-01-01,Hiver,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,5.9,8.6,3.2,1995-02-01,Hiver,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,4.5,9.0,0.9,1995-03-01,Printemps,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,8.5,12.9,4.5,1995-04-01,Printemps,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,14.6,20.0,9.9,1995-06-01,Été,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,19.2,25.1,14.2,1995-08-01,Été,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,12.6,17.4,9.1,1995-09-01,Automne,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,13.4,17.6,10.2,1995-10-01,Automne,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,5.7,8.7,3.3,1995-11-01,Automne,1995,9.68888888888889,5.7,8.5,13.4
BAYONVILLE,1.1,3.2,-0.5,1996-01-01,Hiver,1996,9.2,7.1,9.6,11.7
BAYONVILLE,9.1,15.1,3.0,1996-04-01,Printemps,1996,9.2,7.1,9.6,11.7
BAYONVILLE,16.5,22.8,10.6,1996-07-01,Été,1996,9.2,7.1,9.6,11.7
BAYONVILLE,10.1,14.1,7.1,1996-10-01,Automne,1996,9.2,7.1,9.6,11.7
BAYONVILLE,5.1,8.7,1.9,1997-02-01,Hiver,1997,4.5,4.2,4.5,4.8
