Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
MONTHOLON,13.4,15.8,8.5,2020-10-01,Automne,2020,9.133333333333333,7.0,7.6,10.5
MONTHOLON,7.6,13.8,3.4,2020-11-01,Automne,2020,9.133333333333333,7.0,7.6,10.5
MONTHOLON,6.4,8.9,3.7,2020-12-01,Hiver,2020,9.133333333333333,7.0,7.6,10.5
MONTHOLON,4.0,6.7,1.3,2021-01-01,Hiver,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,6.0,10.9,1.2,2021-02-01,Hiver,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,6.7,13.6,0.5,2021-03-01,Printemps,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,8.2,15.3,0.7,2021-04-01,Printemps,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,12.2,17.7,7.1,2021-05-01,Printemps,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,19.1,25.4,12.8,2021-06-01,Été,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,18.9,24.4,13.3,2021-07-01,Été,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,18.2,24.3,12.6,2021-08-01,Été,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,16.8,24.3,10.3,2021-09-01,Automne,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,10.5,17.8,4.6,2021-10-01,Automne,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,5.3,8.6,2.5,2021-11-01,Automne,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,5.4,9.0,2.5,2021-12-01,Hiver,2021,10.941666666666668,5.85,9.35,17.15
MONTHOLON,3.0,6.1,0.5,2022-01-01,Hiver,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,6.5,11.4,2.3,2022-02-01,Hiver,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,7.6,15.3,0.9,2022-03-01,Printemps,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,10.0,16.8,3.5,2022-04-01,Printemps,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,16.2,23.7,8.4,2022-05-01,Printemps,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,19.7,26.8,12.8,2022-06-01,Été,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,21.1,28.6,12.4,2022-07-01,Été,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,21.6,29.6,13.0,2022-08-01,Été,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,15.5,22.2,9.8,2022-09-01,Automne,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,14.9,21.0,10.2,2022-10-01,Automne,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,9.2,13.1,5.6,2022-11-01,Automne,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,5.1,7.7,2.2,2022-12-01,Hiver,2022,12.533333333333333,7.324999999999999,12.45,17.075
MONTHOLON,5.8,8.0,3.4,2023-01-01,Hiver,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,4.7,10.5,0.6,2023-02-01,Hiver,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,8.6,13.8,3.9,2023-03-01,Printemps,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,9.6,15.1,4.3,2023-04-01,Printemps,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,14.9,21.1,8.2,2023-05-01,Printemps,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,20.6,28.1,12.9,2023-06-01,Été,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,20.4,26.7,14.3,2023-07-01,Été,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,19.9,25.9,14.9,2023-08-01,Été,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,19.0,27.3,12.3,2023-09-01,Automne,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,13.7,20.6,8.2,2023-10-01,Automne,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,8.9,12.1,6.1,2023-11-01,Automne,2023,12.783333333333333,8.275,11.649999999999999,19.225
MONTHOLON,7.3,9.8,4.6,2023-12-01,Hiver,2023,12.783333333333333,8.275,11.649999999999999,19.225
ARCES-DILO,15.8,22.2,10.4,2019-09-01,Automne,2019,10.175,6.425,9.5,13.25
ARCES-DILO,12.4,16.0,9.7,2019-10-01,Automne,2019,10.175,6.425,9.5,13.25
ARCES-DILO,6.6,9.3,4.5,2019-11-01,Automne,2019,10.175,6.425,9.5,13.25
ARCES-DILO,5.9,9.1,3.3,2019-12-01,Hiver,2019,10.175,6.425,9.5,13.25
ARCES-DILO,5.3,8.5,2.6,2020-01-01,Hiver,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,7.3,10.8,4.3,2020-02-01,Hiver,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,7.5,12.3,3.5,2020-03-01,Printemps,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,13.5,20.4,7.2,2020-04-01,Printemps,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,14.5,20.3,8.3,2020-05-01,Printemps,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,16.7,22.3,11.8,2020-06-01,Été,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,19.9,26.5,13.1,2020-07-01,Été,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,21.0,27.6,15.5,2020-08-01,Été,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,17.4,24.0,12.0,2020-09-01,Automne,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,10.8,13.9,8.6,2020-10-01,Automne,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,8.4,12.7,5.2,2020-11-01,Automne,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,5.2,7.3,3.2,2020-12-01,Hiver,2020,12.291666666666666,7.45,12.15,16.875
ARCES-DILO,2.9,5.2,0.8,2021-01-01,Hiver,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,5.9,9.5,3.0,2021-02-01,Hiver,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,7.0,12.3,2.1,2021-03-01,Printemps,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,8.2,13.9,2.6,2021-04-01,Printemps,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,11.3,16.4,7.0,2021-05-01,Printemps,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,18.7,24.2,13.6,2021-06-01,Été,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,18.1,22.9,14.0,2021-07-01,Été,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,17.6,23.0,13.0,2021-08-01,Été,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,17.0,22.9,12.5,2021-09-01,Automne,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,10.9,16.3,7.0,2021-10-01,Automne,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,4.8,8.0,2.5,2021-11-01,Automne,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,5.0,7.9,2.8,2021-12-01,Hiver,2021,10.616666666666667,5.675000000000001,9.55,17.15
ARCES-DILO,2.6,5.2,0.6,2022-01-01,Hiver,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,6.1,9.8,3.0,2022-02-01,Hiver,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,8.8,14.0,4.0,2022-03-01,Printemps,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,10.1,15.4,5.1,2022-04-01,Printemps,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,15.9,22.2,10.0,2022-05-01,Printemps,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,18.9,25.0,13.2,2022-06-01,Été,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,20.8,27.4,14.2,2022-07-01,Été,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,21.5,28.0,15.1,2022-08-01,Été,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,15.1,20.9,10.8,2022-09-01,Automne,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,15.0,19.5,11.5,2022-10-01,Automne,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,8.4,11.6,6.0,2022-11-01,Automne,2022,12.283333333333333,7.825,12.55,16.65
ARCES-DILO,4.2,6.3,2.2,2022-12-01,Hiver,2022,12.283333333333333,7.825,12.55,16.65
