Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
ARBENT,18.0,25.1,12.2,2004-08-01,Été,2004,8.775,2.9750000000000005,8.149999999999999,13.95
ARBENT,12.6,17.9,7.7,2004-10-01,Automne,2004,8.775,2.9750000000000005,8.149999999999999,13.95
ARBENT,3.7,8.8,-0.1,2004-11-01,Automne,2004,8.775,2.9750000000000005,8.149999999999999,13.95
ARBENT,0.8,5.2,-2.9,2004-12-01,Hiver,2004,8.775,2.9750000000000005,8.149999999999999,13.95
ARBENT,-0.7,5.4,-5.8,2005-01-01,Hiver,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,-2.4,3.6,-7.2,2005-02-01,Hiver,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,4.2,11.5,-2.6,2005-03-01,Printemps,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,8.3,14.5,2.7,2005-04-01,Printemps,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,13.3,20.1,6.6,2005-05-01,Printemps,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,18.4,25.7,10.4,2005-06-01,Été,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,18.5,25.5,11.6,2005-07-01,Été,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,16.0,22.8,9.2,2005-08-01,Été,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,14.6,21.6,9.1,2005-09-01,Automne,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,12.7,19.3,6.9,2005-10-01,Automne,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,-1.4,2.3,-5.3,2005-12-01,Hiver,2005,9.227272727272727,1.7500000000000002,12.7,15.3
ARBENT,-0.8,5.7,-5.1,2006-01-01,Hiver,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,0.1,4.4,-3.7,2006-02-01,Hiver,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,4.1,9.4,-0.8,2006-03-01,Printemps,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,8.4,15.0,2.1,2006-04-01,Printemps,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,13.0,19.4,7.1,2006-05-01,Printemps,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,17.8,25.6,9.1,2006-06-01,Été,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,22.3,30.2,14.1,2006-07-01,Été,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,14.7,21.0,9.7,2006-08-01,Été,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,16.9,23.7,11.6,2006-09-01,Automne,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,13.4,19.8,7.9,2006-10-01,Automne,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,7.4,13.1,2.3,2006-11-01,Automne,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,1.8,8.2,-3.2,2006-12-01,Hiver,2006,9.924999999999999,3.525,10.7,15.25
ARBENT,4.9,7.3,0.0,2007-01-01,Hiver,2007,9.541666666666666,4.9,10.45,14.45
ARBENT,4.9,11.1,0.0,2007-02-01,Hiver,2007,9.541666666666666,4.9,10.45,14.45
ARBENT,5.0,11.5,-0.7,2007-03-01,Printemps,2007,9.541666666666666,4.9,10.45,14.45
