Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
PAYS DE BELVES,14.6,20.0,10.7,1988-05-01,Printemps,1988,15.8,15.2,15.8,16.4
PAYS DE BELVES,17.0,23.2,11.7,1988-06-01,Été,1988,15.8,15.2,15.8,16.4
PAYS DE BELVES,17.7,24.5,11.1,1989-05-01,Printemps,1989,17.875,16.75,18.15,19.275000000000002
PAYS DE BELVES,18.6,24.6,11.9,1989-06-01,Été,1989,17.875,16.75,18.15,19.275000000000002
PAYS DE BELVES,21.3,28.2,15.1,1989-07-01,Été,1989,17.875,16.75,18.15,19.275000000000002
PAYS DE BELVES,13.9,20.5,7.1,1989-10-01,Automne,1989,17.875,16.75,18.15,19.275000000000002
PAYS DE BELVES,5.8,9.5,2.2,1990-01-01,Hiver,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,9.8,15.1,5.6,1990-04-01,Printemps,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,16.8,22.9,11.2,1990-05-01,Printemps,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,17.2,24.0,11.9,1990-09-01,Automne,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,13.8,18.7,10.1,1990-10-01,Automne,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,2.4,4.2,-6.0,1990-12-01,Hiver,1990,10.966666666666667,6.8,11.8,16.05
PAYS DE BELVES,10.2,15.8,6.5,1991-03-01,Printemps,1991,13.1,8.7,10.2,16.049999999999997
PAYS DE BELVES,21.9,29.0,15.7,1991-08-01,Été,1991,13.1,8.7,10.2,16.049999999999997
PAYS DE BELVES,7.2,11.1,4.6,1991-11-01,Automne,1991,13.1,8.7,10.2,16.049999999999997
PAYS DE BELVES,2.6,7.1,-0.8,1992-01-01,Hiver,1992,11.3,5.8,15.8,15.9
PAYS DE BELVES,5.8,11.8,1.2,1992-02-01,Hiver,1992,11.3,5.8,15.8,15.9
PAYS DE BELVES,16.4,22.7,10.5,1992-05-01,Printemps,1992,11.3,5.8,15.8,15.9
PAYS DE BELVES,15.9,21.2,11.8,1992-06-01,Été,1992,11.3,5.8,15.8,15.9
PAYS DE BELVES,15.8,21.5,11.4,1992-09-01,Automne,1992,11.3,5.8,15.8,15.9
PAYS DE BELVES,5.2,11.2,0.4,1993-02-01,Hiver,1993,11.52,8.7,11.0,14.6
PAYS DE BELVES,8.7,14.9,3.4,1993-03-01,Printemps,1993,11.52,8.7,11.0,14.6
PAYS DE BELVES,18.1,23.7,13.3,1993-07-01,Été,1993,11.52,8.7,11.0,14.6
PAYS DE BELVES,14.6,19.6,11.0,1993-09-01,Automne,1993,11.52,8.7,11.0,14.6
PAYS DE BELVES,11.0,15.9,7.8,1993-10-01,Automne,1993,11.52,8.7,11.0,14.6
PAYS DE BELVES,5.8,8.5,3.1,1994-01-01,Hiver,1994,10.940000000000001,7.6,10.5,13.1
PAYS DE BELVES,10.5,15.4,6.4,1994-03-01,Printemps,1994,10.940000000000001,7.6,10.5,13.1
PAYS DE BELVES,17.7,23.3,12.3,1994-06-01,Été,1994,10.940000000000001,7.6,10.5,13.1
PAYS DE BELVES,13.1,18.4,9.3,1994-10-01,Automne,1994,10.940000000000001,7.6,10.5,13.1
PAYS DE BELVES,7.6,10.4,5.1,1994-12-01,Hiver,1994,10.940000000000001,7.6,10.5,13.1
PAYS DE BELVES,7.6,13.3,2.9,1995-03-01,Printemps,1995,11.025,7.3,7.95,11.675
PAYS DE BELVES,21.8,28.6,15.5,1995-07-01,Été,1995,11.025,7.3,7.95,11.675
PAYS DE BELVES,8.3,13.4,4.2,1995-11-01,Automne,1995,11.025,7.3,7.95,11.675
PAYS DE BELVES,6.4,10.4,3.3,1995-12-01,Hiver,1995,11.025,7.3,7.95,11.675
PAYS DE BELVES,8.1,12.4,4.8,1996-01-01,Hiver,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,4.0,8.0,0.9,1996-02-01,Hiver,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,7.9,13.9,2.7,1996-03-01,Printemps,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,11.7,18.0,6.4,1996-04-01,Printemps,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,18.9,24.9,13.0,1996-06-01,Été,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,18.1,23.7,13.4,1996-08-01,Été,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,14.6,20.3,9.6,1996-09-01,Automne,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,12.3,17.7,8.3,1996-10-01,Automne,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,7.3,10.9,4.4,1996-11-01,Automne,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,5.5,9.3,2.6,1996-12-01,Hiver,1996,10.84,7.45,9.899999999999999,14.025
PAYS DE BELVES,12.5,19.6,5.5,1997-04-01,Printemps,1997,13.080000000000002,9.1,12.5,15.8
PAYS DE BELVES,15.8,22.0,10.2,1997-05-01,Printemps,1997,13.080000000000002,9.1,12.5,15.8
PAYS DE BELVES,21.9,28.0,16.8,1997-08-01,Été,1997,13.080000000000002,9.1,12.5,15.8
PAYS DE BELVES,9.1,13.3,6.2,1997-11-01,Automne,1997,13.080000000000002,9.1,12.5,15.8
PAYS DE BELVES,6.1,9.7,3.4,1997-12-01,Hiver,1997,13.080000000000002,9.1,12.5,15.8
PAYS DE BELVES,6.2,11.0,2.8,1998-01-01,Hiver,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,9.7,15.5,4.6,1998-03-01,Printemps,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,9.5,14.5,5.9,1998-04-01,Printemps,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,11.8,16.0,8.6,1998-10-01,Automne,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,5.5,10.0,2.0,1998-11-01,Automne,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,4.8,9.3,1.6,1998-12-01,Hiver,1998,7.916666666666667,5.675,7.85,9.649999999999999
PAYS DE BELVES,7.7,12.3,3.8,2000-02-01,Hiver,2000,7.7,7.7,7.7,7.7
PAYS DE BELVES,20.8,27.3,15.5,2001-08-01,Été,2001,17.75,16.225,17.75,19.275
PAYS DE BELVES,14.7,20.5,9.8,2001-09-01,Automne,2001,17.75,16.225,17.75,19.275
PAYS DE BELVES,3.5,7.4,0.7,2003-01-01,Hiver,2003,9.35,6.425,9.35,12.274999999999999
PAYS DE BELVES,15.2,21.1,10.0,2003-05-01,Printemps,2003,9.35,6.425,9.35,12.274999999999999
PAYS DE BELVES,5.3,8.4,2.7,2004-01-01,Hiver,2004,7.8199999999999985,5.3,6.6,7.6
PAYS DE BELVES,7.6,12.9,3.0,2004-03-01,Printemps,2004,7.8199999999999985,5.3,6.6,7.6
PAYS DE BELVES,14.7,19.3,11.2,2004-10-01,Automne,2004,7.8199999999999985,5.3,6.6,7.6
PAYS DE BELVES,6.6,11.1,3.3,2004-11-01,Automne,2004,7.8199999999999985,5.3,6.6,7.6
PAYS DE BELVES,4.9,8.2,1.8,2004-12-01,Hiver,2004,7.8199999999999985,5.3,6.6,7.6
PAYS DE BELVES,4.8,8.9,1.7,2005-01-01,Hiver,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,2.7,7.2,-0.3,2005-02-01,Hiver,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,8.5,14.1,3.8,2005-03-01,Printemps,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,11.6,16.9,7.2,2005-04-01,Printemps,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,15.7,21.5,10.3,2005-05-01,Printemps,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,20.4,26.8,14.5,2005-06-01,Été,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,20.7,27.1,14.8,2005-07-01,Été,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,19.6,26.6,12.9,2005-08-01,Été,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,17.1,23.4,11.9,2005-09-01,Automne,2005,13.455555555555556,8.5,15.7,19.6
PAYS DE BELVES,3.9,7.3,1.3,2006-01-01,Hiver,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,3.9,8.2,0.5,2006-02-01,Hiver,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,8.9,13.9,5.1,2006-03-01,Printemps,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,11.9,17.6,6.8,2006-04-01,Printemps,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,15.3,20.8,10.2,2006-05-01,Printemps,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,19.9,26.3,13.5,2006-06-01,Été,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,23.5,30.0,17.6,2006-07-01,Été,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,17.8,23.2,13.2,2006-08-01,Été,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,19.1,24.5,14.9,2006-09-01,Automne,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,16.1,20.6,12.8,2006-10-01,Automne,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,11.1,15.2,7.3,2006-11-01,Automne,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,4.5,7.7,1.8,2006-12-01,Hiver,2006,12.991666666666667,7.800000000000001,13.600000000000001,18.125
PAYS DE BELVES,6.4,9.2,4.3,2007-01-01,Hiver,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,8.2,12.5,4.8,2007-02-01,Hiver,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,8.5,13.0,4.8,2007-03-01,Printemps,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,15.2,21.2,9.7,2007-04-01,Printemps,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,15.0,19.8,11.1,2007-05-01,Printemps,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,17.8,23.1,13.3,2007-06-01,Été,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,18.5,23.9,13.7,2007-07-01,Été,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,18.7,24.4,14.0,2007-08-01,Été,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,15.6,21.7,10.4,2007-09-01,Automne,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,12.1,17.5,8.0,2007-10-01,Automne,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,6.2,10.8,2.4,2007-11-01,Automne,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,5.2,9.4,2.2,2007-12-01,Hiver,2007,12.283333333333333,7.75,13.55,16.15
PAYS DE BELVES,6.9,10.6,3.7,2008-01-01,Hiver,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,8.8,14.4,4.2,2008-02-01,Hiver,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,7.5,11.5,4.6,2008-03-01,Printemps,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,10.7,15.8,6.4,2008-04-01,Printemps,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,15.5,21.0,10.6,2008-05-01,Printemps,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,18.0,23.4,13.0,2008-06-01,Été,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,19.2,25.4,13.4,2008-07-01,Été,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,19.1,25.1,14.2,2008-08-01,Été,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,15.4,21.6,10.3,2008-09-01,Automne,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,12.2,17.3,8.2,2008-10-01,Automne,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,7.3,10.2,4.9,2008-11-01,Automne,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,4.4,7.8,1.7,2008-12-01,Hiver,2008,12.083333333333334,7.45,11.45,16.125
PAYS DE BELVES,3.5,8.0,0.5,2009-01-01,Hiver,2009,12.733333333333333,7.924999999999999,12.45,17.775
PAYS DE BELVES,5.6,10.5,1.5,2009-02-01,Hiver,2009,12.733333333333333,7.924999999999999,12.45,17.775
PAYS DE BELVES,8.7,14.3,3.8,2009-03-01,Printemps,2009,12.733333333333333,7.924999999999999,12.45,17.775
PAYS DE BELVES,11.2,16.1,7.1,2009-04-01,Printemps,2009,12.733333333333333,7.924999999999999,12.45,17.775
