Commune,Température moyenne mensuelle,Température maximale,Température minimale,Date,Saison,Année,Température moyenne annuelle,Centile_25%,Centile_50% (Médiane),Centile_75%
LES AVIRONS,14.4,18.1,10.6,2020-09-01,Automne,2020,16.675,15.899999999999999,16.5,17.275000000000002
LES AVIRONS,16.4,20.3,13.0,2020-10-01,Automne,2020,16.675,15.899999999999999,16.5,17.275000000000002
LES AVIRONS,16.6,20.5,13.0,2020-11-01,Automne,2020,16.675,15.899999999999999,16.5,17.275000000000002
LES AVIRONS,19.3,23.1,15.8,2020-12-01,Hiver,2020,16.675,15.899999999999999,16.5,17.275000000000002
LES AVIRONS,20.3,24.2,16.9,2021-01-01,Hiver,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,20.4,24.3,17.0,2021-02-01,Hiver,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,20.0,24.0,16.9,2021-03-01,Printemps,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,19.6,23.1,17.4,2021-04-01,Printemps,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,17.1,21.4,13.8,2021-05-01,Printemps,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,15.4,19.3,12.5,2021-06-01,Été,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,14.6,18.9,11.0,2021-07-01,Été,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,14.3,18.2,10.9,2021-08-01,Été,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,14.7,18.8,10.8,2021-09-01,Automne,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,16.5,20.4,13.0,2021-10-01,Automne,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,18.0,22.2,14.2,2021-11-01,Automne,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,19.6,23.7,16.1,2021-12-01,Hiver,2021,17.541666666666668,15.225,17.55,19.700000000000003
LES AVIRONS,20.2,24.2,17.2,2022-01-01,Hiver,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,20.8,24.4,17.9,2022-02-01,Hiver,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,20.5,24.2,17.7,2022-03-01,Printemps,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,19.2,22.9,16.4,2022-04-01,Printemps,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,16.8,21.0,13.6,2022-05-01,Printemps,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,14.7,18.3,12.1,2022-06-01,Été,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,13.8,17.6,10.5,2022-07-01,Été,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,14.3,18.2,10.8,2022-08-01,Été,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,14.6,18.7,10.9,2022-09-01,Automne,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,15.2,18.9,11.6,2022-10-01,Automne,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,16.6,20.5,12.7,2022-11-01,Automne,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,18.7,22.4,15.2,2022-12-01,Hiver,2022,17.116666666666667,14.674999999999999,16.700000000000003,19.45
LES AVIRONS,20.0,23.8,16.7,2023-01-01,Hiver,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,19.9,24.0,16.5,2023-02-01,Hiver,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,19.6,23.9,16.4,2023-03-01,Printemps,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,19.4,23.1,16.7,2023-04-01,Printemps,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,17.9,22.1,14.8,2023-05-01,Printemps,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,15.9,19.9,12.6,2023-06-01,Été,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,15.2,19.0,11.7,2023-07-01,Été,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,15.3,18.7,12.1,2023-08-01,Été,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,16.0,20.4,11.9,2023-09-01,Automne,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,17.4,21.4,13.9,2023-10-01,Automne,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,18.0,21.9,14.7,2023-11-01,Automne,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,19.8,23.8,16.1,2023-12-01,Hiver,2023,17.866666666666667,15.975,17.95,19.650000000000002
LES AVIRONS,24.4,29.6,21.1,2002-03-01,Printemps,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,24.1,29.6,20.6,2002-04-01,Printemps,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,22.9,27.9,19.9,2002-05-01,Printemps,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,20.5,25.3,17.5,2002-06-01,Été,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,20.4,25.3,17.4,2002-07-01,Été,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,20.1,25.5,16.6,2002-08-01,Été,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,20.7,26.8,16.8,2002-09-01,Automne,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,21.9,28.0,18.1,2002-10-01,Automne,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,24.1,30.2,20.0,2002-11-01,Automne,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,25.1,30.8,21.8,2002-12-01,Hiver,2002,22.419999999999998,20.55,22.4,24.1
LES AVIRONS,26.7,32.8,23.0,2003-01-01,Hiver,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,25.9,32.1,22.1,2003-03-01,Printemps,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,25.2,29.8,21.6,2003-04-01,Printemps,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,23.7,28.8,20.5,2003-05-01,Printemps,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,20.6,25.9,17.3,2003-06-01,Été,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,19.6,24.5,16.4,2003-07-01,Été,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,19.3,24.2,16.0,2003-08-01,Été,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,21.0,26.4,17.2,2003-09-01,Automne,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,22.4,28.7,18.1,2003-10-01,Automne,2003,23.027272727272727,20.8,23.6,25.25
LES AVIRONS,23.6,29.3,19.5,2003-11-01,Automne,2003,23.027272727272727,20.8,23.6,25.25
