NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
97502001;ST-PIERRE;46.766333;-56.179167;21;196601;100.6;9;31;;38.0;9;28;10;6;2;1;0;0;1001.3;9;26;969.6;9;18;1.0;9;31;;3.7;9;28;-3.5;9;6;9;0;0;0;31;31;0;-2.5;9;31;;-8.3;9;3;1.7;9;30;8;0;31;31;31;0;0;23;3.5;9;10.7;9;3;31;-0.7;9;31;-0.7;9;31;0;-5.1;9;6;2.4;9;30;53;9;2;31;100;9;2;31;81;9;31;4.8;9;31;25.6;1;32.0;9;;0;9;31;22;2;31;;;;;;;;;0;20.0;9;;0;14;6;6;3;26;10.4;9;31;3084;9;31;;;;;;0;;;0;;;0;;;;;;0;30;;;;;;;;;;;;;0;0;2
97502001;ST-PIERRE;46.766333;-56.179167;21;196602;18.3;9;28;;10.3;9;14;4;1;1;0;0;0;1008.9;9;28;993.0;9;1;-0.7;9;28;;4.8;9;14;-8.1;9;20;14;0;0;0;28;28;0;-4.9;9;28;;-12.7;9;19;1.1;9;12;11;5;28;28;28;0;0;27;4.2;9;12.5;9;19;28;-2.8;9;28;-2.5;9;25;0;-9.8;9;20;2.1;9;12;48;9;21;28;99;9;14;28;78;9;28;4.2;9;25;;;31.0;9;290;9;18;28;15;3;28;;;;;;;;;0;10.0;9;;0;18;2;1;0;19;9.8;9;28;5370;9;28;;;;;;0;;;0;;;0;;;;;;0;23;;;;;;;;;;;;;0;0;3
97502001;ST-PIERRE;46.766333;-56.179167;21;196603;88.3;9;31;;30.5;9;6;11;4;3;1;0;0;1014.8;9;31;985.0;9;2;1.9;9;31;;7.3;9;24;-2.3;9;12;6;0;0;0;31;31;0;-1.8;9;31;;-6.8;9;13;2.2;9;24;2;0;31;31;31;0;0;25;3.7;9;9.0;9;1;31;0.0;9;31;0.1;9;29;0;-4.5;9;13;4.8;9;24;51;9;21;31;100;9;27;31;85;9;31;5.3;9;29;;;24.0;9;;0;16;28;14;0;31;;;;;;;;;0;20.0;9;;0;2;4;4;1;21;7.2;9;31;7308;9;31;;;;;;0;;;0;;;0;;;;;;0;15;;;;;;;;;;;;;0;0;8
97502001;ST-PIERRE;46.766333;-56.179167;21;196604;38.9;9;30;;16.0;9;25;6;3;1;0;0;0;1012.0;9;30;987.4;9;1;4.2;9;30;;8.1;9;21;1.2;9;27;0;0;0;0;30;30;0;0.2;9;30;;-2.4;9;27;2.5;9;19;0;0;30;30;30;0;0;12;3.9;9;7.9;9;21;30;2.2;9;30;2.0;9;30;0;-0.6;9;27;4.9;9;16;32;9;23;30;100;9;5;30;78;9;30;5.5;9;30;66.2;1;29.0;9;270;9;26;24;11;1;30;;;;;;;;;0;20.0;9;10;9;1;1;1;1;24;7.8;9;30;8430;9;30;;;;;;0;;;0;;;0;;;;;;0;13;;;;;;;;;;;;;0;0;4
97502001;ST-PIERRE;46.766333;-56.179167;21;196605;118.5;9;31;;18.2;9;13;14;9;7;0;0;0;1015.1;9;31;1005.4;9;7;6.8;9;31;;12.7;9;23;1.8;9;4;0;0;0;0;31;31;0;1.8;9;31;;-1.0;9;19;6.0;9;29;0;0;31;31;31;0;0;9;5.1;9;9.4;9;23;31;4.3;9;31;4.1;9;31;0;0.8;9;4;8.3;9;24;35;9;15;31;100;9;31;31;86;9;31;7.1;9;31;71.3;1;21.0;9;250;9;11;23;11;0;31;;;;;;;;;0;20.0;9;10;9;18;10;6;3;21;6.5;9;31;9210;9;31;;;;;;0;;;0;;;0;;;;;;0;5;;;;;;;;;;;;;0;0;17
97502001;ST-PIERRE;46.766333;-56.179167;21;196606;156.7;9;30;;34.3;9;1;12;8;5;2;0;0;1014.9;9;30;1005.8;9;9;11.3;9;30;;16.0;9;28;5.3;9;11;0;0;0;0;30;30;0;6.0;9;30;;2.8;9;4;7.8;9;26;0;0;30;30;30;0;0;0;5.3;9;9.4;9;5;30;8.7;9;30;8.3;9;30;0;4.7;9;11;11.6;9;28;40;9;6;30;100;9;30;30;88;9;30;9.6;9;30;84.3;1;21.0;9;;0;11;23;6;0;30;;;;;;;;;0;20.0;9;;0;9;10;9;1;22;6.3;9;30;8490;9;30;;;;;;0;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;0;0;20
97502001;ST-PIERRE;46.766333;-56.179167;21;196607;75.1;9;31;;11.2;9;20;15;6;2;0;0;0;1013.1;9;31;998.5;9;4;15.2;9;31;;18.8;9;24;10.4;9;3;0;0;0;0;31;31;0;10.5;9;31;;7.4;9;6;13.3;9;27;0;0;13;31;31;0;0;0;4.6;9;10.0;9;28;31;12.8;9;31;12.7;9;31;0;9.2;9;4;15.7;9;23;53;9;15;31;100;9;28;31;93;9;31;13.6;9;31;85.0;1;20.0;9;180;9;21;21;6;0;31;;;;;;;;;0;10.0;9;10;9;29;4;4;0;21;5.3;9;31;8388;9;31;;;;;;0;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;0;1;23
97502001;ST-PIERRE;46.766333;-56.179167;21;196608;102.3;9;31;;34.4;9;4;7;5;3;2;0;0;1012.9;9;31;1003.3;9;13;17.7;9;31;;20.2;9;20;14.8;9;9;0;0;0;0;29;31;0;12.8;9;31;;8.9;9;14;15.4;9;13;0;0;1;30;31;0;0;0;4.9;9;8.1;9;14;31;15.3;9;31;15.1;9;31;0;13.0;9;14;17.2;9;13;54;9;23;31;100;9;16;31;90;9;31;15.3;9;31;89.6;1;17.0;9;290;9;29;24;5;0;31;;;;;;;;;0;10.0;9;;0;18;2;2;0;15;5.4;9;31;10824;9;31;;;;;;0;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;0;2;15
97502001;ST-PIERRE;46.766333;-56.179167;21;196609;55.3;9;30;;13.1;9;11;11;2;2;0;0;0;1012.1;9;30;998.5;9;24;14.1;9;30;;18.0;9;8;10.8;9;20;0;0;0;0;30;30;0;9.7;9;30;;4.8;9;28;13.0;9;16;0;0;17;30;30;0;0;0;4.4;9;7.6;9;28;30;11.9;9;30;12.0;9;30;0;8.6;9;28;14.8;9;9;43;9;4;30;100;9;23;30;84;9;30;11.9;9;30;59.8;1;20.0;9;180;9;16;28;7;0;30;;;;;;;;;0;10.0;9;;0;23;3;3;0;26;6.6;9;30;8184;9;30;;;;;;0;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;0;2;7
97502001;ST-PIERRE;46.766333;-56.179167;21;196610;130.7;9;31;;30.3;9;30;12;9;6;1;0;0;1012.9;9;31;994.1;9;6;10.2;9;31;;14.6;9;2;4.2;9;31;0;0;0;0;31;31;0;6.4;9;31;;0.9;9;31;10.2;9;1;0;0;30;31;31;0;0;0;3.8;9;7.1;9;9;31;8.3;9;31;8.2;9;31;0;2.6;9;31;12.0;9;2;32;9;8;31;100;9;17;31;85;9;31;9.4;9;31;38.6;1;25.0;9;110;9;30;23;14;0;31;;;;;;;;;0;10.0;9;;0;16;1;1;0;19;7.0;9;31;7392;9;31;;;;;;0;;;0;;;0;;;;;;0;2;;;;;;;;;;;;;1;0;9
